Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_010/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_010/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 196,416
  value_embeds            : 1,178,496
  lm_head                 : 196,416
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,348,824
Estimated FLOPs per token: 3.940116e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm: patched InductorBenchmarker (ZeroDivisionError fix)
torch.compile: enabled
Loading checkpoint from /home/jonathan/Documents/projects/autoresearch/runs/run_008/checkpoint.pt...
  Resumed model + optimizer from step 3573, val_bpb=0.7481193737891134
  Resuming with 7201s already trained, 7200s new budget
Time budget: 14401.393909692764s
Gradient accumulation steps: 1
step 03573 (50.0%) | loss: 0.388917 | lrm: 1.00 | dt: 323513ms | tok/sec: 405 | mfu: 0.1% | epoch: 1 | remaining: 6876s    
step 04573 (74.5%) | loss: 0.448971 | lrm: 0.51 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 3674s    
step 04574 (74.5%) | loss: 0.449402 | lrm: 0.51 | dt: 3204ms | tok/sec: 40,909 | mfu: 11.6% | epoch: 1 | remaining: 3671s    
step 04575 (74.5%) | loss: 0.463050 | lrm: 0.51 | dt: 3202ms | tok/sec: 40,929 | mfu: 11.6% | epoch: 1 | remaining: 3668s    
step 04576 (74.5%) | loss: 0.456372 | lrm: 0.51 | dt: 3203ms | tok/sec: 40,925 | mfu: 11.6% | epoch: 1 | remaining: 3664s    
step 04577 (74.6%) | loss: 0.456648 | lrm: 0.51 | dt: 3206ms | tok/sec: 40,885 | mfu: 11.6% | epoch: 1 | remaining: 3661s    
step 04578 (74.6%) | loss: 0.439562 | lrm: 0.51 | dt: 3201ms | tok/sec: 40,947 | mfu: 11.6% | epoch: 1 | remaining: 3658s    
step 04579 (74.6%) | loss: 0.446567 | lrm: 0.51 | dt: 3208ms | tok/sec: 40,860 | mfu: 11.6% | epoch: 1 | remaining: 3655s    
step 04580 (74.6%) | loss: 0.429663 | lrm: 0.51 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 3652s    
step 04581 (74.6%) | loss: 0.418319 | lrm: 0.51 | dt: 3209ms | tok/sec: 40,841 | mfu: 11.6% | epoch: 1 | remaining: 3648s    
step 04582 (74.7%) | loss: 0.429745 | lrm: 0.51 | dt: 3199ms | tok/sec: 40,979 | mfu: 11.6% | epoch: 1 | remaining: 3645s    
step 04583 (74.7%) | loss: 0.441780 | lrm: 0.51 | dt: 3206ms | tok/sec: 40,884 | mfu: 11.6% | epoch: 1 | remaining: 3642s    
step 04584 (74.7%) | loss: 0.431205 | lrm: 0.51 | dt: 3203ms | tok/sec: 40,920 | mfu: 11.6% | epoch: 1 | remaining: 3639s    
step 04585 (74.7%) | loss: 0.422451 | lrm: 0.51 | dt: 3206ms | tok/sec: 40,884 | mfu: 11.6% | epoch: 1 | remaining: 3636s    
step 04586 (74.8%) | loss: 0.457688 | lrm: 0.50 | dt: 3202ms | tok/sec: 40,937 | mfu: 11.6% | epoch: 1 | remaining: 3632s    
step 04587 (74.8%) | loss: 0.460314 | lrm: 0.50 | dt: 3214ms | tok/sec: 40,784 | mfu: 11.5% | epoch: 1 | remaining: 3629s    
step 04588 (74.8%) | loss: 0.452540 | lrm: 0.50 | dt: 3204ms | tok/sec: 40,905 | mfu: 11.6% | epoch: 1 | remaining: 3626s    
step 04589 (74.8%) | loss: 0.442121 | lrm: 0.50 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 3623s    
step 04590 (74.8%) | loss: 0.434110 | lrm: 0.50 | dt: 3200ms | tok/sec: 40,954 | mfu: 11.6% | epoch: 1 | remaining: 3620s    
step 04591 (74.9%) | loss: 0.428145 | lrm: 0.50 | dt: 3204ms | tok/sec: 40,909 | mfu: 11.6% | epoch: 1 | remaining: 3616s    
step 04592 (74.9%) | loss: 0.420143 | lrm: 0.50 | dt: 3202ms | tok/sec: 40,929 | mfu: 11.6% | epoch: 1 | remaining: 3613s    
step 04593 (74.9%) | loss: 0.423552 | lrm: 0.50 | dt: 3205ms | tok/sec: 40,893 | mfu: 11.6% | epoch: 1 | remaining: 3610s    
step 04594 (74.9%) | loss: 0.420316 | lrm: 0.50 | dt: 3204ms | tok/sec: 40,906 | mfu: 11.6% | epoch: 1 | remaining: 3607s    
step 04595 (75.0%) | loss: 0.421679 | lrm: 0.50 | dt: 3211ms | tok/sec: 40,824 | mfu: 11.5% | epoch: 1 | remaining: 3604s    
step 04596 (75.0%) | loss: 0.415454 | lrm: 0.50 | dt: 3207ms | tok/sec: 40,876 | mfu: 11.6% | epoch: 1 | remaining: 3600s    
step 04597 (75.0%) | loss: 0.399271 | lrm: 0.50 | dt: 3207ms | tok/sec: 40,864 | mfu: 11.6% | epoch: 1 | remaining: 3597s    
step 04598 (75.0%) | loss: 0.389842 | lrm: 0.50 | dt: 3203ms | tok/sec: 40,915 | mfu: 11.6% | epoch: 1 | remaining: 3594s    
step 04599 (75.0%) | loss: 0.382112 | lrm: 0.50 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 3591s    
step 04600 (75.1%) | loss: 0.420606 | lrm: 0.50 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 3587s    
step 04601 (75.1%) | loss: 0.414797 | lrm: 0.50 | dt: 3203ms | tok/sec: 40,917 | mfu: 11.6% | epoch: 1 | remaining: 3584s    
step 04602 (75.1%) | loss: 0.408900 | lrm: 0.50 | dt: 3212ms | tok/sec: 40,802 | mfu: 11.5% | epoch: 1 | remaining: 3581s    
step 04603 (75.1%) | loss: 0.438579 | lrm: 0.50 | dt: 3202ms | tok/sec: 40,934 | mfu: 11.6% | epoch: 1 | remaining: 3578s    
step 04604 (75.2%) | loss: 0.433732 | lrm: 0.50 | dt: 3219ms | tok/sec: 40,722 | mfu: 11.5% | epoch: 1 | remaining: 3575s    
step 04605 (75.2%) | loss: 0.427490 | lrm: 0.50 | dt: 3206ms | tok/sec: 40,885 | mfu: 11.6% | epoch: 1 | remaining: 3571s    
step 04606 (75.2%) | loss: 0.422048 | lrm: 0.50 | dt: 3204ms | tok/sec: 40,904 | mfu: 11.6% | epoch: 1 | remaining: 3568s    
step 04607 (75.2%) | loss: 0.448750 | lrm: 0.50 | dt: 3200ms | tok/sec: 40,955 | mfu: 11.6% | epoch: 1 | remaining: 3565s    
step 04608 (75.2%) | loss: 0.437272 | lrm: 0.50 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 3562s    
step 04609 (75.3%) | loss: 0.429555 | lrm: 0.49 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 3559s    
step 04610 (75.3%) | loss: 0.439768 | lrm: 0.49 | dt: 3209ms | tok/sec: 40,850 | mfu: 11.6% | epoch: 1 | remaining: 3555s    
step 04611 (75.3%) | loss: 0.438144 | lrm: 0.49 | dt: 3199ms | tok/sec: 40,977 | mfu: 11.6% | epoch: 1 | remaining: 3552s    
step 04612 (75.3%) | loss: 0.434286 | lrm: 0.49 | dt: 3207ms | tok/sec: 40,876 | mfu: 11.6% | epoch: 1 | remaining: 3549s    
step 04613 (75.4%) | loss: 0.419534 | lrm: 0.49 | dt: 3205ms | tok/sec: 40,893 | mfu: 11.6% | epoch: 1 | remaining: 3546s    
step 04614 (75.4%) | loss: 0.419128 | lrm: 0.49 | dt: 3208ms | tok/sec: 40,861 | mfu: 11.6% | epoch: 1 | remaining: 3543s    
step 04615 (75.4%) | loss: 0.420000 | lrm: 0.49 | dt: 3205ms | tok/sec: 40,895 | mfu: 11.6% | epoch: 1 | remaining: 3539s    
step 04616 (75.4%) | loss: 0.442152 | lrm: 0.49 | dt: 3198ms | tok/sec: 40,985 | mfu: 11.6% | epoch: 1 | remaining: 3536s    
step 04617 (75.4%) | loss: 0.437393 | lrm: 0.49 | dt: 3205ms | tok/sec: 40,895 | mfu: 11.6% | epoch: 1 | remaining: 3533s    
step 04618 (75.5%) | loss: 0.431924 | lrm: 0.49 | dt: 3200ms | tok/sec: 40,960 | mfu: 11.6% | epoch: 1 | remaining: 3530s    
step 04619 (75.5%) | loss: 0.434984 | lrm: 0.49 | dt: 3203ms | tok/sec: 40,922 | mfu: 11.6% | epoch: 1 | remaining: 3527s    
step 04620 (75.5%) | loss: 0.446055 | lrm: 0.49 | dt: 3204ms | tok/sec: 40,915 | mfu: 11.6% | epoch: 1 | remaining: 3523s    
step 04621 (75.5%) | loss: 0.448092 | lrm: 0.49 | dt: 3207ms | tok/sec: 40,873 | mfu: 11.6% | epoch: 1 | remaining: 3520s    
step 04622 (75.6%) | loss: 0.450940 | lrm: 0.49 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 3517s    
step 04623 (75.6%) | loss: 0.438811 | lrm: 0.49 | dt: 3209ms | tok/sec: 40,841 | mfu: 11.6% | epoch: 1 | remaining: 3514s    
step 04624 (75.6%) | loss: 0.481184 | lrm: 0.49 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 3511s    
step 04625 (75.6%) | loss: 0.519012 | lrm: 0.49 | dt: 3199ms | tok/sec: 40,976 | mfu: 11.6% | epoch: 1 | remaining: 3507s    
step 04626 (75.6%) | loss: 0.502887 | lrm: 0.49 | dt: 3202ms | tok/sec: 40,938 | mfu: 11.6% | epoch: 1 | remaining: 3504s    
step 04627 (75.7%) | loss: 0.511038 | lrm: 0.49 | dt: 3202ms | tok/sec: 40,937 | mfu: 11.6% | epoch: 1 | remaining: 3501s    
step 04628 (75.7%) | loss: 0.501112 | lrm: 0.49 | dt: 3201ms | tok/sec: 40,951 | mfu: 11.6% | epoch: 1 | remaining: 3498s    
step 04629 (75.7%) | loss: 0.497015 | lrm: 0.49 | dt: 3212ms | tok/sec: 40,813 | mfu: 11.5% | epoch: 1 | remaining: 3495s    
step 04630 (75.7%) | loss: 0.492338 | lrm: 0.49 | dt: 3202ms | tok/sec: 40,936 | mfu: 11.6% | epoch: 1 | remaining: 3491s    
step 04631 (75.8%) | loss: 0.488493 | lrm: 0.48 | dt: 3203ms | tok/sec: 40,927 | mfu: 11.6% | epoch: 1 | remaining: 3488s    
step 04632 (75.8%) | loss: 0.478029 | lrm: 0.48 | dt: 3198ms | tok/sec: 40,987 | mfu: 11.6% | epoch: 1 | remaining: 3485s    
step 04633 (75.8%) | loss: 0.460708 | lrm: 0.48 | dt: 3197ms | tok/sec: 41,001 | mfu: 11.6% | epoch: 1 | remaining: 3482s    
step 04634 (75.8%) | loss: 0.460400 | lrm: 0.48 | dt: 3208ms | tok/sec: 40,857 | mfu: 11.6% | epoch: 1 | remaining: 3479s    
step 04635 (75.8%) | loss: 0.451170 | lrm: 0.48 | dt: 3208ms | tok/sec: 40,851 | mfu: 11.6% | epoch: 1 | remaining: 3475s    
step 04636 (75.9%) | loss: 0.441903 | lrm: 0.48 | dt: 3198ms | tok/sec: 40,986 | mfu: 11.6% | epoch: 1 | remaining: 3472s    
step 04637 (75.9%) | loss: 0.436168 | lrm: 0.48 | dt: 3202ms | tok/sec: 40,932 | mfu: 11.6% | epoch: 1 | remaining: 3469s    
step 04638 (75.9%) | loss: 0.437686 | lrm: 0.48 | dt: 3201ms | tok/sec: 40,945 | mfu: 11.6% | epoch: 1 | remaining: 3466s    
step 04639 (75.9%) | loss: 0.435703 | lrm: 0.48 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 3463s    
step 04640 (76.0%) | loss: 0.414749 | lrm: 0.48 | dt: 3201ms | tok/sec: 40,946 | mfu: 11.6% | epoch: 1 | remaining: 3459s    
step 04641 (76.0%) | loss: 0.424998 | lrm: 0.48 | dt: 3198ms | tok/sec: 40,979 | mfu: 11.6% | epoch: 1 | remaining: 3456s    
step 04642 (76.0%) | loss: 0.418054 | lrm: 0.48 | dt: 3210ms | tok/sec: 40,831 | mfu: 11.5% | epoch: 1 | remaining: 3453s    
step 04643 (76.0%) | loss: 0.407644 | lrm: 0.48 | dt: 3202ms | tok/sec: 40,931 | mfu: 11.6% | epoch: 1 | remaining: 3450s    
step 04644 (76.0%) | loss: 0.418660 | lrm: 0.48 | dt: 3199ms | tok/sec: 40,978 | mfu: 11.6% | epoch: 1 | remaining: 3447s    
step 04645 (76.1%) | loss: 0.419728 | lrm: 0.48 | dt: 3203ms | tok/sec: 40,926 | mfu: 11.6% | epoch: 1 | remaining: 3443s    
step 04646 (76.1%) | loss: 0.417809 | lrm: 0.48 | dt: 3204ms | tok/sec: 40,914 | mfu: 11.6% | epoch: 1 | remaining: 3440s    
step 04647 (76.1%) | loss: 0.425456 | lrm: 0.48 | dt: 3199ms | tok/sec: 40,975 | mfu: 11.6% | epoch: 1 | remaining: 3437s    
step 04648 (76.1%) | loss: 0.415203 | lrm: 0.48 | dt: 3204ms | tok/sec: 40,904 | mfu: 11.6% | epoch: 1 | remaining: 3434s    
step 04649 (76.2%) | loss: 0.421599 | lrm: 0.48 | dt: 3212ms | tok/sec: 40,802 | mfu: 11.5% | epoch: 1 | remaining: 3431s    
step 04650 (76.2%) | loss: 0.422671 | lrm: 0.48 | dt: 3208ms | tok/sec: 40,860 | mfu: 11.6% | epoch: 1 | remaining: 3427s    
step 04651 (76.2%) | loss: 0.420834 | lrm: 0.48 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 3424s    
step 04652 (76.2%) | loss: 0.419469 | lrm: 0.48 | dt: 3199ms | tok/sec: 40,978 | mfu: 11.6% | epoch: 1 | remaining: 3421s    
step 04653 (76.2%) | loss: 0.419878 | lrm: 0.48 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 3418s    
step 04654 (76.3%) | loss: 0.405059 | lrm: 0.47 | dt: 3201ms | tok/sec: 40,942 | mfu: 11.6% | epoch: 1 | remaining: 3414s    
step 04655 (76.3%) | loss: 0.402483 | lrm: 0.47 | dt: 3208ms | tok/sec: 40,859 | mfu: 11.6% | epoch: 1 | remaining: 3411s    
step 04656 (76.3%) | loss: 0.401386 | lrm: 0.47 | dt: 3202ms | tok/sec: 40,933 | mfu: 11.6% | epoch: 1 | remaining: 3408s    
step 04657 (76.3%) | loss: 0.392601 | lrm: 0.47 | dt: 3201ms | tok/sec: 40,948 | mfu: 11.6% | epoch: 1 | remaining: 3405s    
step 04658 (76.4%) | loss: 0.397442 | lrm: 0.47 | dt: 3202ms | tok/sec: 40,939 | mfu: 11.6% | epoch: 1 | remaining: 3402s    
step 04659 (76.4%) | loss: 0.394608 | lrm: 0.47 | dt: 3199ms | tok/sec: 40,977 | mfu: 11.6% | epoch: 1 | remaining: 3398s    
step 04660 (76.4%) | loss: 0.392620 | lrm: 0.47 | dt: 3211ms | tok/sec: 40,816 | mfu: 11.5% | epoch: 1 | remaining: 3395s    
step 04661 (76.4%) | loss: 0.394529 | lrm: 0.47 | dt: 3200ms | tok/sec: 40,958 | mfu: 11.6% | epoch: 1 | remaining: 3392s    
step 04662 (76.4%) | loss: 0.401701 | lrm: 0.47 | dt: 3204ms | tok/sec: 40,911 | mfu: 11.6% | epoch: 1 | remaining: 3389s    
step 04663 (76.5%) | loss: 0.399986 | lrm: 0.47 | dt: 3201ms | tok/sec: 40,951 | mfu: 11.6% | epoch: 1 | remaining: 3386s    
step 04664 (76.5%) | loss: 0.400228 | lrm: 0.47 | dt: 3203ms | tok/sec: 40,924 | mfu: 11.6% | epoch: 1 | remaining: 3382s    
step 04665 (76.5%) | loss: 0.394250 | lrm: 0.47 | dt: 3199ms | tok/sec: 40,975 | mfu: 11.6% | epoch: 1 | remaining: 3379s    
step 04666 (76.5%) | loss: 0.397434 | lrm: 0.47 | dt: 3198ms | tok/sec: 40,985 | mfu: 11.6% | epoch: 1 | remaining: 3376s    
step 04667 (76.6%) | loss: 0.383456 | lrm: 0.47 | dt: 3208ms | tok/sec: 40,852 | mfu: 11.6% | epoch: 1 | remaining: 3373s    
step 04668 (76.6%) | loss: 0.427457 | lrm: 0.47 | dt: 3205ms | tok/sec: 40,891 | mfu: 11.6% | epoch: 1 | remaining: 3370s    
step 04669 (76.6%) | loss: 0.433956 | lrm: 0.47 | dt: 3211ms | tok/sec: 40,825 | mfu: 11.5% | epoch: 1 | remaining: 3366s    
step 04670 (76.6%) | loss: 0.417624 | lrm: 0.47 | dt: 3215ms | tok/sec: 40,771 | mfu: 11.5% | epoch: 1 | remaining: 3363s    
step 04671 (76.6%) | loss: 0.406565 | lrm: 0.47 | dt: 3209ms | tok/sec: 40,842 | mfu: 11.6% | epoch: 1 | remaining: 3360s    
step 04672 (76.7%) | loss: 0.399478 | lrm: 0.47 | dt: 3203ms | tok/sec: 40,915 | mfu: 11.6% | epoch: 1 | remaining: 3357s    
step 04673 (76.7%) | loss: 0.406764 | lrm: 0.47 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 3354s    
step 04674 (76.7%) | loss: 0.408589 | lrm: 0.47 | dt: 3210ms | tok/sec: 40,826 | mfu: 11.5% | epoch: 1 | remaining: 3350s    
step 04675 (76.7%) | loss: 0.415329 | lrm: 0.47 | dt: 3203ms | tok/sec: 40,916 | mfu: 11.6% | epoch: 1 | remaining: 3347s    
step 04676 (76.8%) | loss: 0.406585 | lrm: 0.46 | dt: 3206ms | tok/sec: 40,877 | mfu: 11.6% | epoch: 1 | remaining: 3344s    
step 04677 (76.8%) | loss: 0.406880 | lrm: 0.46 | dt: 3202ms | tok/sec: 40,928 | mfu: 11.6% | epoch: 1 | remaining: 3341s    
step 04678 (76.8%) | loss: 0.413435 | lrm: 0.46 | dt: 3205ms | tok/sec: 40,896 | mfu: 11.6% | epoch: 1 | remaining: 3338s    
step 04679 (76.8%) | loss: 0.406835 | lrm: 0.46 | dt: 3199ms | tok/sec: 40,977 | mfu: 11.6% | epoch: 1 | remaining: 3334s    
step 04680 (76.8%) | loss: 0.408235 | lrm: 0.46 | dt: 3204ms | tok/sec: 40,907 | mfu: 11.6% | epoch: 1 | remaining: 3331s    
step 04681 (76.9%) | loss: 0.433519 | lrm: 0.46 | dt: 3202ms | tok/sec: 40,932 | mfu: 11.6% | epoch: 1 | remaining: 3328s    
step 04682 (76.9%) | loss: 0.445747 | lrm: 0.46 | dt: 3210ms | tok/sec: 40,838 | mfu: 11.6% | epoch: 1 | remaining: 3325s    
step 04683 (76.9%) | loss: 0.437804 | lrm: 0.46 | dt: 3217ms | tok/sec: 40,746 | mfu: 11.5% | epoch: 1 | remaining: 3322s    
step 04684 (76.9%) | loss: 0.441763 | lrm: 0.46 | dt: 3200ms | tok/sec: 40,956 | mfu: 11.6% | epoch: 1 | remaining: 3318s    
step 04685 (77.0%) | loss: 0.457741 | lrm: 0.46 | dt: 3205ms | tok/sec: 40,889 | mfu: 11.6% | epoch: 1 | remaining: 3315s    
step 04686 (77.0%) | loss: 0.448493 | lrm: 0.46 | dt: 3206ms | tok/sec: 40,883 | mfu: 11.6% | epoch: 1 | remaining: 3312s    
step 04687 (77.0%) | loss: 0.443471 | lrm: 0.46 | dt: 3205ms | tok/sec: 40,894 | mfu: 11.6% | epoch: 1 | remaining: 3309s    
step 04688 (77.0%) | loss: 0.443999 | lrm: 0.46 | dt: 3196ms | tok/sec: 41,012 | mfu: 11.6% | epoch: 1 | remaining: 3306s    
step 04689 (77.0%) | loss: 0.436406 | lrm: 0.46 | dt: 3203ms | tok/sec: 40,922 | mfu: 11.6% | epoch: 1 | remaining: 3302s    
step 04690 (77.1%) | loss: 0.444162 | lrm: 0.46 | dt: 3203ms | tok/sec: 40,924 | mfu: 11.6% | epoch: 1 | remaining: 3299s    
step 04691 (77.1%) | loss: 0.440655 | lrm: 0.46 | dt: 3208ms | tok/sec: 40,859 | mfu: 11.6% | epoch: 1 | remaining: 3296s    
step 04692 (77.1%) | loss: 0.435794 | lrm: 0.46 | dt: 3197ms | tok/sec: 41,003 | mfu: 11.6% | epoch: 1 | remaining: 3293s    
step 04693 (77.1%) | loss: 0.426705 | lrm: 0.46 | dt: 3203ms | tok/sec: 40,922 | mfu: 11.6% | epoch: 1 | remaining: 3290s    
step 04694 (77.2%) | loss: 0.430131 | lrm: 0.46 | dt: 3200ms | tok/sec: 40,954 | mfu: 11.6% | epoch: 1 | remaining: 3286s    
step 04695 (77.2%) | loss: 0.434745 | lrm: 0.46 | dt: 3205ms | tok/sec: 40,899 | mfu: 11.6% | epoch: 1 | remaining: 3283s    
step 04696 (77.2%) | loss: 0.423102 | lrm: 0.46 | dt: 3204ms | tok/sec: 40,914 | mfu: 11.6% | epoch: 1 | remaining: 3280s    
step 04697 (77.2%) | loss: 0.424577 | lrm: 0.46 | dt: 3205ms | tok/sec: 40,898 | mfu: 11.6% | epoch: 1 | remaining: 3277s    
step 04698 (77.2%) | loss: 0.420483 | lrm: 0.46 | dt: 3208ms | tok/sec: 40,854 | mfu: 11.6% | epoch: 1 | remaining: 3273s    
step 04699 (77.3%) | loss: 0.413817 | lrm: 0.45 | dt: 3203ms | tok/sec: 40,924 | mfu: 11.6% | epoch: 1 | remaining: 3270s    
step 04700 (77.3%) | loss: 0.414371 | lrm: 0.45 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 3267s    
step 04701 (77.3%) | loss: 0.406033 | lrm: 0.45 | dt: 3207ms | tok/sec: 40,870 | mfu: 11.6% | epoch: 1 | remaining: 3264s    
step 04702 (77.3%) | loss: 0.402042 | lrm: 0.45 | dt: 3203ms | tok/sec: 40,925 | mfu: 11.6% | epoch: 1 | remaining: 3261s    
step 04703 (77.4%) | loss: 0.404381 | lrm: 0.45 | dt: 3207ms | tok/sec: 40,870 | mfu: 11.6% | epoch: 1 | remaining: 3257s    
step 04704 (77.4%) | loss: 0.405977 | lrm: 0.45 | dt: 3201ms | tok/sec: 40,950 | mfu: 11.6% | epoch: 1 | remaining: 3254s    
step 04705 (77.4%) | loss: 0.404004 | lrm: 0.45 | dt: 3200ms | tok/sec: 40,965 | mfu: 11.6% | epoch: 1 | remaining: 3251s    
step 04706 (77.4%) | loss: 0.395504 | lrm: 0.45 | dt: 3207ms | tok/sec: 40,865 | mfu: 11.6% | epoch: 1 | remaining: 3248s    
step 04707 (77.4%) | loss: 0.406136 | lrm: 0.45 | dt: 3204ms | tok/sec: 40,904 | mfu: 11.6% | epoch: 1 | remaining: 3245s    
step 04708 (77.5%) | loss: 0.426572 | lrm: 0.45 | dt: 3200ms | tok/sec: 40,962 | mfu: 11.6% | epoch: 1 | remaining: 3241s    
step 04709 (77.5%) | loss: 0.414065 | lrm: 0.45 | dt: 3206ms | tok/sec: 40,889 | mfu: 11.6% | epoch: 1 | remaining: 3238s    
step 04710 (77.5%) | loss: 0.410223 | lrm: 0.45 | dt: 3204ms | tok/sec: 40,909 | mfu: 11.6% | epoch: 1 | remaining: 3235s    
step 04711 (77.5%) | loss: 0.399026 | lrm: 0.45 | dt: 3209ms | tok/sec: 40,848 | mfu: 11.6% | epoch: 1 | remaining: 3232s    
step 04712 (77.6%) | loss: 0.393391 | lrm: 0.45 | dt: 3203ms | tok/sec: 40,923 | mfu: 11.6% | epoch: 1 | remaining: 3229s    
step 04713 (77.6%) | loss: 0.391902 | lrm: 0.45 | dt: 3209ms | tok/sec: 40,842 | mfu: 11.6% | epoch: 1 | remaining: 3225s    
step 04714 (77.6%) | loss: 0.390767 | lrm: 0.45 | dt: 3200ms | tok/sec: 40,956 | mfu: 11.6% | epoch: 1 | remaining: 3222s    
step 04715 (77.6%) | loss: 0.401999 | lrm: 0.45 | dt: 3197ms | tok/sec: 40,998 | mfu: 11.6% | epoch: 1 | remaining: 3219s    
step 04716 (77.6%) | loss: 0.407374 | lrm: 0.45 | dt: 3201ms | tok/sec: 40,942 | mfu: 11.6% | epoch: 1 | remaining: 3216s    
step 04717 (77.7%) | loss: 0.403272 | lrm: 0.45 | dt: 3207ms | tok/sec: 40,875 | mfu: 11.6% | epoch: 1 | remaining: 3213s    
step 04718 (77.7%) | loss: 0.410966 | lrm: 0.45 | dt: 3199ms | tok/sec: 40,975 | mfu: 11.6% | epoch: 1 | remaining: 3209s    
step 04719 (77.7%) | loss: 0.403122 | lrm: 0.45 | dt: 3194ms | tok/sec: 41,038 | mfu: 11.6% | epoch: 1 | remaining: 3206s    
step 04720 (77.7%) | loss: 0.404881 | lrm: 0.45 | dt: 3213ms | tok/sec: 40,790 | mfu: 11.5% | epoch: 1 | remaining: 3203s    
step 04721 (77.8%) | loss: 0.399362 | lrm: 0.44 | dt: 3209ms | tok/sec: 40,845 | mfu: 11.6% | epoch: 1 | remaining: 3200s    
step 04722 (77.8%) | loss: 0.389637 | lrm: 0.44 | dt: 3205ms | tok/sec: 40,890 | mfu: 11.6% | epoch: 1 | remaining: 3197s    
step 04723 (77.8%) | loss: 0.395689 | lrm: 0.44 | dt: 3203ms | tok/sec: 40,916 | mfu: 11.6% | epoch: 1 | remaining: 3193s    
step 04724 (77.8%) | loss: 0.382770 | lrm: 0.44 | dt: 3205ms | tok/sec: 40,896 | mfu: 11.6% | epoch: 1 | remaining: 3190s    
step 04725 (77.8%) | loss: 0.395507 | lrm: 0.44 | dt: 3201ms | tok/sec: 40,952 | mfu: 11.6% | epoch: 1 | remaining: 3187s    
step 04726 (77.9%) | loss: 0.402271 | lrm: 0.44 | dt: 3205ms | tok/sec: 40,901 | mfu: 11.6% | epoch: 1 | remaining: 3184s    
step 04727 (77.9%) | loss: 0.407548 | lrm: 0.44 | dt: 3199ms | tok/sec: 40,968 | mfu: 11.6% | epoch: 1 | remaining: 3181s    
step 04728 (77.9%) | loss: 0.404818 | lrm: 0.44 | dt: 3202ms | tok/sec: 40,928 | mfu: 11.6% | epoch: 1 | remaining: 3177s    
step 04729 (77.9%) | loss: 0.406602 | lrm: 0.44 | dt: 3201ms | tok/sec: 40,943 | mfu: 11.6% | epoch: 1 | remaining: 3174s    
step 04730 (78.0%) | loss: 0.399398 | lrm: 0.44 | dt: 3205ms | tok/sec: 40,897 | mfu: 11.6% | epoch: 1 | remaining: 3171s    
step 04731 (78.0%) | loss: 0.396370 | lrm: 0.44 | dt: 3207ms | tok/sec: 40,868 | mfu: 11.6% | epoch: 1 | remaining: 3168s    
step 04732 (78.0%) | loss: 0.392798 | lrm: 0.44 | dt: 3207ms | tok/sec: 40,869 | mfu: 11.6% | epoch: 1 | remaining: 3165s    
step 04733 (78.0%) | loss: 0.399460 | lrm: 0.44 | dt: 3198ms | tok/sec: 40,990 | mfu: 11.6% | epoch: 1 | remaining: 3161s    
step 04734 (78.0%) | loss: 0.398099 | lrm: 0.44 | dt: 3204ms | tok/sec: 40,903 | mfu: 11.6% | epoch: 1 | remaining: 3158s    
step 04735 (78.1%) | loss: 0.410300 | lrm: 0.44 | dt: 3205ms | tok/sec: 40,891 | mfu: 11.6% | epoch: 1 | remaining: 3155s    
step 04736 (78.1%) | loss: 0.403834 | lrm: 0.44 | dt: 3208ms | tok/sec: 40,856 | mfu: 11.6% | epoch: 1 | remaining: 3152s    
step 04737 (78.1%) | loss: 0.398122 | lrm: 0.44 | dt: 3211ms | tok/sec: 40,815 | mfu: 11.5% | epoch: 1 | remaining: 3149s    
