Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 119,424
  value_embeds            : 477,696
  lm_head                 : 119,424
  transformer_matrices    : 14,156,544
  scalars                 : 16
  total                   : 14,873,104
Estimated FLOPs per token: 1.328417e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.740342 | lrm: 1.00 | dt: 1140ms | tok/sec: 57,481 | mfu: 5.5% | epoch: 1 | remaining: 600s    
step 00001 (0.0%) | loss: 6.113998 | lrm: 1.00 | dt: 1051ms | tok/sec: 62,329 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00002 (0.0%) | loss: 5.555115 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,632 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00003 (0.0%) | loss: 4.862858 | lrm: 1.00 | dt: 1044ms | tok/sec: 62,746 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00004 (0.0%) | loss: 4.365533 | lrm: 1.00 | dt: 1047ms | tok/sec: 62,590 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00005 (0.0%) | loss: 4.023298 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,652 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00006 (0.0%) | loss: 3.781864 | lrm: 1.00 | dt: 1045ms | tok/sec: 62,730 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00007 (0.0%) | loss: 3.598164 | lrm: 1.00 | dt: 1048ms | tok/sec: 62,506 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00008 (0.0%) | loss: 3.464394 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,656 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00009 (0.0%) | loss: 3.364871 | lrm: 1.00 | dt: 1062ms | tok/sec: 61,687 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00010 (0.0%) | loss: 3.276936 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,564 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00011 (0.0%) | loss: 3.211292 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,667 | mfu: 5.9% | epoch: 1 | remaining: 599s    
step 00012 (0.2%) | loss: 3.154180 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,537 | mfu: 5.9% | epoch: 1 | remaining: 598s    
step 00013 (0.4%) | loss: 3.098442 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,542 | mfu: 5.9% | epoch: 1 | remaining: 597s    
step 00014 (0.5%) | loss: 3.047789 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,589 | mfu: 5.9% | epoch: 1 | remaining: 596s    
step 00015 (0.7%) | loss: 2.993867 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,579 | mfu: 5.9% | epoch: 1 | remaining: 595s    
step 00305 (52.3%) | loss: 0.745110 | lrm: 0.95 | dt: 1068ms | tok/sec: 61,367 | mfu: 5.9% | epoch: 8 | remaining: 285s    
step 00306 (52.5%) | loss: 0.735054 | lrm: 0.95 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 8 | remaining: 284s    
step 00307 (52.7%) | loss: 0.719288 | lrm: 0.95 | dt: 1069ms | tok/sec: 61,332 | mfu: 5.8% | epoch: 8 | remaining: 283s    
step 00308 (52.8%) | loss: 0.707750 | lrm: 0.94 | dt: 1068ms | tok/sec: 61,369 | mfu: 5.9% | epoch: 8 | remaining: 282s    
step 00309 (53.0%) | loss: 0.699100 | lrm: 0.94 | dt: 1066ms | tok/sec: 61,450 | mfu: 5.9% | epoch: 8 | remaining: 281s    
step 00310 (53.2%) | loss: 0.692831 | lrm: 0.94 | dt: 1072ms | tok/sec: 61,119 | mfu: 5.8% | epoch: 8 | remaining: 280s    
step 00311 (53.4%) | loss: 0.689533 | lrm: 0.93 | dt: 1069ms | tok/sec: 61,328 | mfu: 5.8% | epoch: 8 | remaining: 279s    
step 00312 (53.5%) | loss: 0.692325 | lrm: 0.93 | dt: 1070ms | tok/sec: 61,264 | mfu: 5.8% | epoch: 8 | remaining: 278s    
step 00313 (53.7%) | loss: 0.700916 | lrm: 0.93 | dt: 1069ms | tok/sec: 61,314 | mfu: 5.8% | epoch: 8 | remaining: 277s    
step 00314 (53.9%) | loss: 0.702312 | lrm: 0.92 | dt: 1070ms | tok/sec: 61,271 | mfu: 5.8% | epoch: 9 | remaining: 275s    
step 00315 (54.1%) | loss: 0.699671 | lrm: 0.92 | dt: 1071ms | tok/sec: 61,183 | mfu: 5.8% | epoch: 9 | remaining: 274s    
step 00316 (54.3%) | loss: 0.710157 | lrm: 0.91 | dt: 1068ms | tok/sec: 61,369 | mfu: 5.9% | epoch: 9 | remaining: 273s    
step 00317 (54.4%) | loss: 0.706739 | lrm: 0.91 | dt: 1068ms | tok/sec: 61,360 | mfu: 5.9% | epoch: 9 | remaining: 272s    
step 00318 (54.6%) | loss: 0.715417 | lrm: 0.91 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.8% | epoch: 9 | remaining: 271s    
step 00319 (54.8%) | loss: 0.719805 | lrm: 0.90 | dt: 1067ms | tok/sec: 61,397 | mfu: 5.9% | epoch: 9 | remaining: 270s    
step 00320 (55.0%) | loss: 0.719843 | lrm: 0.90 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 9 | remaining: 269s    
step 00321 (55.2%) | loss: 0.708769 | lrm: 0.90 | dt: 1068ms | tok/sec: 61,377 | mfu: 5.9% | epoch: 9 | remaining: 268s    
step 00322 (55.3%) | loss: 0.698562 | lrm: 0.89 | dt: 1067ms | tok/sec: 61,411 | mfu: 5.9% | epoch: 9 | remaining: 267s    
step 00323 (55.5%) | loss: 0.696674 | lrm: 0.89 | dt: 1068ms | tok/sec: 61,353 | mfu: 5.9% | epoch: 9 | remaining: 266s    
step 00324 (55.7%) | loss: 0.707469 | lrm: 0.89 | dt: 1070ms | tok/sec: 61,265 | mfu: 5.8% | epoch: 9 | remaining: 265s    
step 00325 (55.9%) | loss: 0.699075 | lrm: 0.88 | dt: 1067ms | tok/sec: 61,433 | mfu: 5.9% | epoch: 9 | remaining: 264s    
step 00326 (56.0%) | loss: 0.696222 | lrm: 0.88 | dt: 1067ms | tok/sec: 61,393 | mfu: 5.9% | epoch: 9 | remaining: 263s    
step 00327 (56.2%) | loss: 0.699170 | lrm: 0.88 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.8% | epoch: 9 | remaining: 262s    
step 00328 (56.4%) | loss: 0.693045 | lrm: 0.87 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 9 | remaining: 261s    
step 00329 (56.6%) | loss: 0.683426 | lrm: 0.87 | dt: 1068ms | tok/sec: 61,346 | mfu: 5.9% | epoch: 9 | remaining: 259s    
step 00330 (56.8%) | loss: 0.684662 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,266 | mfu: 5.8% | epoch: 9 | remaining: 258s    
step 00331 (56.9%) | loss: 0.676144 | lrm: 0.86 | dt: 1068ms | tok/sec: 61,344 | mfu: 5.9% | epoch: 9 | remaining: 257s    
step 00332 (57.1%) | loss: 0.671586 | lrm: 0.86 | dt: 1068ms | tok/sec: 61,354 | mfu: 5.9% | epoch: 9 | remaining: 256s    
step 00333 (57.3%) | loss: 0.668855 | lrm: 0.85 | dt: 1067ms | tok/sec: 61,410 | mfu: 5.9% | epoch: 9 | remaining: 255s    
step 00334 (57.5%) | loss: 0.671270 | lrm: 0.85 | dt: 1068ms | tok/sec: 61,344 | mfu: 5.9% | epoch: 9 | remaining: 254s    
step 00335 (57.6%) | loss: 0.673684 | lrm: 0.85 | dt: 1068ms | tok/sec: 61,342 | mfu: 5.8% | epoch: 9 | remaining: 253s    
step 00336 (57.8%) | loss: 0.671872 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.8% | epoch: 9 | remaining: 252s    
step 00337 (58.0%) | loss: 0.677928 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,308 | mfu: 5.8% | epoch: 9 | remaining: 251s    
step 00338 (58.2%) | loss: 0.675190 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,333 | mfu: 5.8% | epoch: 9 | remaining: 250s    
step 00339 (58.4%) | loss: 0.679301 | lrm: 0.83 | dt: 1068ms | tok/sec: 61,338 | mfu: 5.8% | epoch: 9 | remaining: 249s    
step 00340 (58.5%) | loss: 0.682828 | lrm: 0.83 | dt: 1069ms | tok/sec: 61,328 | mfu: 5.8% | epoch: 9 | remaining: 248s    
step 00341 (58.7%) | loss: 0.676860 | lrm: 0.83 | dt: 1067ms | tok/sec: 61,429 | mfu: 5.9% | epoch: 9 | remaining: 247s    
step 00342 (58.9%) | loss: 0.663998 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,253 | mfu: 5.8% | epoch: 9 | remaining: 246s    
step 00343 (59.1%) | loss: 0.664104 | lrm: 0.82 | dt: 1072ms | tok/sec: 61,140 | mfu: 5.8% | epoch: 9 | remaining: 245s    
step 00344 (59.2%) | loss: 0.662288 | lrm: 0.82 | dt: 1068ms | tok/sec: 61,385 | mfu: 5.9% | epoch: 9 | remaining: 243s    
step 00345 (59.4%) | loss: 0.654964 | lrm: 0.81 | dt: 1068ms | tok/sec: 61,377 | mfu: 5.9% | epoch: 9 | remaining: 242s    
step 00346 (59.6%) | loss: 0.643222 | lrm: 0.81 | dt: 1069ms | tok/sec: 61,320 | mfu: 5.8% | epoch: 9 | remaining: 241s    
step 00347 (59.8%) | loss: 0.628212 | lrm: 0.80 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 9 | remaining: 240s    
step 00348 (60.0%) | loss: 0.619609 | lrm: 0.80 | dt: 1071ms | tok/sec: 61,213 | mfu: 5.8% | epoch: 9 | remaining: 239s    
step 00349 (60.1%) | loss: 0.612734 | lrm: 0.80 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 9 | remaining: 238s    
step 00350 (60.3%) | loss: 0.607172 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,326 | mfu: 5.8% | epoch: 9 | remaining: 237s    
step 00351 (60.5%) | loss: 0.608708 | lrm: 0.79 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 9 | remaining: 236s    
step 00352 (60.7%) | loss: 0.617644 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,253 | mfu: 5.8% | epoch: 9 | remaining: 235s    
step 00353 (60.9%) | loss: 0.614895 | lrm: 0.78 | dt: 1068ms | tok/sec: 61,351 | mfu: 5.9% | epoch: 10 | remaining: 234s    
step 00354 (61.0%) | loss: 0.613974 | lrm: 0.78 | dt: 1067ms | tok/sec: 61,445 | mfu: 5.9% | epoch: 10 | remaining: 233s    
step 00355 (61.2%) | loss: 0.610188 | lrm: 0.78 | dt: 1069ms | tok/sec: 61,324 | mfu: 5.8% | epoch: 10 | remaining: 232s    
step 00356 (61.4%) | loss: 0.623175 | lrm: 0.77 | dt: 1068ms | tok/sec: 61,336 | mfu: 5.8% | epoch: 10 | remaining: 231s    
step 00357 (61.6%) | loss: 0.617438 | lrm: 0.77 | dt: 1069ms | tok/sec: 61,289 | mfu: 5.8% | epoch: 10 | remaining: 230s    
step 00358 (61.7%) | loss: 0.625600 | lrm: 0.77 | dt: 1067ms | tok/sec: 61,392 | mfu: 5.9% | epoch: 10 | remaining: 228s    
step 00359 (61.9%) | loss: 0.625531 | lrm: 0.76 | dt: 1069ms | tok/sec: 61,303 | mfu: 5.8% | epoch: 10 | remaining: 227s    
step 00360 (62.1%) | loss: 0.625442 | lrm: 0.76 | dt: 1068ms | tok/sec: 61,342 | mfu: 5.8% | epoch: 10 | remaining: 226s    
step 00361 (62.3%) | loss: 0.613427 | lrm: 0.75 | dt: 1069ms | tok/sec: 61,319 | mfu: 5.8% | epoch: 10 | remaining: 225s    
step 00362 (62.5%) | loss: 0.603664 | lrm: 0.75 | dt: 1068ms | tok/sec: 61,344 | mfu: 5.9% | epoch: 10 | remaining: 224s    
step 00363 (62.6%) | loss: 0.616297 | lrm: 0.75 | dt: 1068ms | tok/sec: 61,349 | mfu: 5.9% | epoch: 10 | remaining: 223s    
step 00364 (62.8%) | loss: 0.612310 | lrm: 0.74 | dt: 1069ms | tok/sec: 61,330 | mfu: 5.8% | epoch: 10 | remaining: 222s    
step 00365 (63.0%) | loss: 0.607702 | lrm: 0.74 | dt: 1072ms | tok/sec: 61,135 | mfu: 5.8% | epoch: 10 | remaining: 221s    
step 00366 (63.2%) | loss: 0.606063 | lrm: 0.74 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.8% | epoch: 10 | remaining: 220s    
step 00367 (63.3%) | loss: 0.605268 | lrm: 0.73 | dt: 1070ms | tok/sec: 61,237 | mfu: 5.8% | epoch: 10 | remaining: 219s    
step 00368 (63.5%) | loss: 0.595481 | lrm: 0.73 | dt: 1068ms | tok/sec: 61,344 | mfu: 5.9% | epoch: 10 | remaining: 218s    
step 00369 (63.7%) | loss: 0.591542 | lrm: 0.73 | dt: 1069ms | tok/sec: 61,300 | mfu: 5.8% | epoch: 10 | remaining: 217s    
step 00370 (63.9%) | loss: 0.589801 | lrm: 0.72 | dt: 1069ms | tok/sec: 61,311 | mfu: 5.8% | epoch: 10 | remaining: 216s    
step 00371 (64.1%) | loss: 0.580906 | lrm: 0.72 | dt: 1070ms | tok/sec: 61,273 | mfu: 5.8% | epoch: 10 | remaining: 215s    
step 00372 (64.2%) | loss: 0.575347 | lrm: 0.72 | dt: 1068ms | tok/sec: 61,384 | mfu: 5.9% | epoch: 10 | remaining: 214s    
step 00373 (64.4%) | loss: 0.568478 | lrm: 0.71 | dt: 1070ms | tok/sec: 61,273 | mfu: 5.8% | epoch: 10 | remaining: 212s    
step 00374 (64.6%) | loss: 0.571354 | lrm: 0.71 | dt: 1067ms | tok/sec: 61,411 | mfu: 5.9% | epoch: 10 | remaining: 211s    
step 00375 (64.8%) | loss: 0.575717 | lrm: 0.70 | dt: 1070ms | tok/sec: 61,240 | mfu: 5.8% | epoch: 10 | remaining: 210s    
step 00376 (64.9%) | loss: 0.575362 | lrm: 0.70 | dt: 1069ms | tok/sec: 61,311 | mfu: 5.8% | epoch: 10 | remaining: 209s    
step 00377 (65.1%) | loss: 0.581186 | lrm: 0.70 | dt: 1069ms | tok/sec: 61,314 | mfu: 5.8% | epoch: 10 | remaining: 208s    
step 00378 (65.3%) | loss: 0.581211 | lrm: 0.69 | dt: 1067ms | tok/sec: 61,396 | mfu: 5.9% | epoch: 10 | remaining: 207s    
step 00379 (65.5%) | loss: 0.582896 | lrm: 0.69 | dt: 1068ms | tok/sec: 61,366 | mfu: 5.9% | epoch: 10 | remaining: 206s    
step 00380 (65.7%) | loss: 0.581713 | lrm: 0.69 | dt: 1068ms | tok/sec: 61,343 | mfu: 5.8% | epoch: 10 | remaining: 205s    
step 00381 (65.8%) | loss: 0.566981 | lrm: 0.68 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 10 | remaining: 204s    
step 00382 (66.0%) | loss: 0.566931 | lrm: 0.68 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 10 | remaining: 203s    
step 00383 (66.2%) | loss: 0.563674 | lrm: 0.68 | dt: 1069ms | tok/sec: 61,312 | mfu: 5.8% | epoch: 10 | remaining: 202s    
step 00384 (66.4%) | loss: 0.558007 | lrm: 0.67 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.8% | epoch: 10 | remaining: 201s    
step 00385 (66.6%) | loss: 0.549625 | lrm: 0.67 | dt: 1069ms | tok/sec: 61,303 | mfu: 5.8% | epoch: 10 | remaining: 200s    
step 00386 (66.7%) | loss: 0.534871 | lrm: 0.67 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 10 | remaining: 199s    
step 00387 (66.9%) | loss: 0.529942 | lrm: 0.66 | dt: 1068ms | tok/sec: 61,359 | mfu: 5.9% | epoch: 10 | remaining: 197s    
step 00388 (67.1%) | loss: 0.516986 | lrm: 0.66 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 10 | remaining: 196s    
step 00389 (67.3%) | loss: 0.513370 | lrm: 0.65 | dt: 1067ms | tok/sec: 61,411 | mfu: 5.9% | epoch: 10 | remaining: 195s    
step 00390 (67.4%) | loss: 0.508516 | lrm: 0.65 | dt: 1069ms | tok/sec: 61,298 | mfu: 5.8% | epoch: 10 | remaining: 194s    
step 00391 (67.6%) | loss: 0.514346 | lrm: 0.65 | dt: 1068ms | tok/sec: 61,383 | mfu: 5.9% | epoch: 10 | remaining: 193s    
step 00392 (67.8%) | loss: 0.515770 | lrm: 0.64 | dt: 1068ms | tok/sec: 61,367 | mfu: 5.9% | epoch: 11 | remaining: 192s    
step 00393 (68.0%) | loss: 0.517937 | lrm: 0.64 | dt: 1067ms | tok/sec: 61,435 | mfu: 5.9% | epoch: 11 | remaining: 191s    
step 00394 (68.2%) | loss: 0.512697 | lrm: 0.64 | dt: 1071ms | tok/sec: 61,184 | mfu: 5.8% | epoch: 11 | remaining: 190s    
step 00395 (68.3%) | loss: 0.525016 | lrm: 0.63 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 11 | remaining: 189s    
step 00396 (68.5%) | loss: 0.514777 | lrm: 0.63 | dt: 1068ms | tok/sec: 61,336 | mfu: 5.8% | epoch: 11 | remaining: 188s    
step 00397 (68.7%) | loss: 0.527858 | lrm: 0.63 | dt: 1068ms | tok/sec: 61,375 | mfu: 5.9% | epoch: 11 | remaining: 187s    
step 00398 (68.9%) | loss: 0.524213 | lrm: 0.62 | dt: 1068ms | tok/sec: 61,343 | mfu: 5.8% | epoch: 11 | remaining: 186s    
step 00399 (69.0%) | loss: 0.526970 | lrm: 0.62 | dt: 1069ms | tok/sec: 61,327 | mfu: 5.8% | epoch: 11 | remaining: 185s    
step 00400 (69.2%) | loss: 0.514433 | lrm: 0.62 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 11 | remaining: 184s    
step 00401 (69.4%) | loss: 0.504710 | lrm: 0.61 | dt: 1068ms | tok/sec: 61,357 | mfu: 5.9% | epoch: 11 | remaining: 183s    
step 00402 (69.6%) | loss: 0.511416 | lrm: 0.61 | dt: 1069ms | tok/sec: 61,287 | mfu: 5.8% | epoch: 11 | remaining: 181s    
step 00403 (69.8%) | loss: 0.513275 | lrm: 0.60 | dt: 1067ms | tok/sec: 61,447 | mfu: 5.9% | epoch: 11 | remaining: 180s    
step 00404 (69.9%) | loss: 0.506790 | lrm: 0.60 | dt: 1069ms | tok/sec: 61,284 | mfu: 5.8% | epoch: 11 | remaining: 179s    
step 00405 (70.1%) | loss: 0.507606 | lrm: 0.60 | dt: 1068ms | tok/sec: 61,391 | mfu: 5.9% | epoch: 11 | remaining: 178s    
step 00406 (70.3%) | loss: 0.510788 | lrm: 0.59 | dt: 1068ms | tok/sec: 61,387 | mfu: 5.9% | epoch: 11 | remaining: 177s    
step 00407 (70.5%) | loss: 0.504027 | lrm: 0.59 | dt: 1068ms | tok/sec: 61,373 | mfu: 5.9% | epoch: 11 | remaining: 176s    
step 00408 (70.6%) | loss: 0.492561 | lrm: 0.59 | dt: 1068ms | tok/sec: 61,336 | mfu: 5.8% | epoch: 11 | remaining: 175s    
step 00409 (70.8%) | loss: 0.497797 | lrm: 0.58 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.8% | epoch: 11 | remaining: 174s    
step 00410 (71.0%) | loss: 0.487694 | lrm: 0.58 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 11 | remaining: 173s    
step 00411 (71.2%) | loss: 0.480219 | lrm: 0.58 | dt: 1068ms | tok/sec: 61,352 | mfu: 5.9% | epoch: 11 | remaining: 172s    
step 00412 (71.4%) | loss: 0.471226 | lrm: 0.57 | dt: 1070ms | tok/sec: 61,274 | mfu: 5.8% | epoch: 11 | remaining: 171s    
step 00413 (71.5%) | loss: 0.476057 | lrm: 0.57 | dt: 1069ms | tok/sec: 61,332 | mfu: 5.8% | epoch: 11 | remaining: 170s    
step 00414 (71.7%) | loss: 0.477118 | lrm: 0.57 | dt: 1070ms | tok/sec: 61,232 | mfu: 5.8% | epoch: 11 | remaining: 169s    
step 00415 (71.9%) | loss: 0.476918 | lrm: 0.56 | dt: 1069ms | tok/sec: 61,293 | mfu: 5.8% | epoch: 11 | remaining: 168s    
step 00416 (72.1%) | loss: 0.483327 | lrm: 0.56 | dt: 1070ms | tok/sec: 61,254 | mfu: 5.8% | epoch: 11 | remaining: 167s    
step 00417 (72.2%) | loss: 0.480256 | lrm: 0.56 | dt: 1068ms | tok/sec: 61,357 | mfu: 5.9% | epoch: 11 | remaining: 165s    
step 00418 (72.4%) | loss: 0.482837 | lrm: 0.55 | dt: 1069ms | tok/sec: 61,285 | mfu: 5.8% | epoch: 11 | remaining: 164s    
step 00419 (72.6%) | loss: 0.484256 | lrm: 0.55 | dt: 1069ms | tok/sec: 61,327 | mfu: 5.8% | epoch: 11 | remaining: 163s    
step 00420 (72.8%) | loss: 0.471729 | lrm: 0.54 | dt: 1071ms | tok/sec: 61,212 | mfu: 5.8% | epoch: 11 | remaining: 162s    
step 00421 (73.0%) | loss: 0.460972 | lrm: 0.54 | dt: 1068ms | tok/sec: 61,373 | mfu: 5.9% | epoch: 11 | remaining: 161s    
step 00422 (73.1%) | loss: 0.459852 | lrm: 0.54 | dt: 1077ms | tok/sec: 60,837 | mfu: 5.8% | epoch: 11 | remaining: 160s    
step 00423 (73.3%) | loss: 0.459493 | lrm: 0.53 | dt: 1090ms | tok/sec: 60,121 | mfu: 5.7% | epoch: 11 | remaining: 159s    
step 00424 (73.5%) | loss: 0.453702 | lrm: 0.53 | dt: 1084ms | tok/sec: 60,453 | mfu: 5.8% | epoch: 11 | remaining: 158s    
step 00425 (73.7%) | loss: 0.441944 | lrm: 0.53 | dt: 1078ms | tok/sec: 60,819 | mfu: 5.8% | epoch: 11 | remaining: 157s    
step 00426 (73.9%) | loss: 0.431426 | lrm: 0.52 | dt: 1079ms | tok/sec: 60,753 | mfu: 5.8% | epoch: 11 | remaining: 156s    
step 00427 (74.0%) | loss: 0.426740 | lrm: 0.52 | dt: 1070ms | tok/sec: 61,233 | mfu: 5.8% | epoch: 11 | remaining: 155s    
step 00428 (74.2%) | loss: 0.419012 | lrm: 0.52 | dt: 1069ms | tok/sec: 61,303 | mfu: 5.8% | epoch: 11 | remaining: 154s    
step 00429 (74.4%) | loss: 0.417025 | lrm: 0.51 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.8% | epoch: 11 | remaining: 153s    
step 00430 (74.6%) | loss: 0.417762 | lrm: 0.51 | dt: 1069ms | tok/sec: 61,289 | mfu: 5.8% | epoch: 11 | remaining: 151s    
step 00431 (74.8%) | loss: 0.420301 | lrm: 0.50 | dt: 1069ms | tok/sec: 61,333 | mfu: 5.8% | epoch: 11 | remaining: 150s    
step 00432 (74.9%) | loss: 0.418695 | lrm: 0.50 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 12 | remaining: 149s    
step 00433 (75.1%) | loss: 0.413772 | lrm: 0.50 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.8% | epoch: 12 | remaining: 148s    
step 00434 (75.3%) | loss: 0.417117 | lrm: 0.49 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 12 | remaining: 147s    
step 00435 (75.5%) | loss: 0.418654 | lrm: 0.49 | dt: 1069ms | tok/sec: 61,329 | mfu: 5.8% | epoch: 12 | remaining: 146s    
step 00436 (75.6%) | loss: 0.420767 | lrm: 0.49 | dt: 1069ms | tok/sec: 61,301 | mfu: 5.8% | epoch: 12 | remaining: 145s    
step 00437 (75.8%) | loss: 0.424119 | lrm: 0.48 | dt: 1070ms | tok/sec: 61,269 | mfu: 5.8% | epoch: 12 | remaining: 144s    
step 00438 (76.0%) | loss: 0.421082 | lrm: 0.48 | dt: 1069ms | tok/sec: 61,289 | mfu: 5.8% | epoch: 12 | remaining: 143s    
step 00439 (76.2%) | loss: 0.415725 | lrm: 0.48 | dt: 1069ms | tok/sec: 61,282 | mfu: 5.8% | epoch: 12 | remaining: 142s    
step 00440 (76.4%) | loss: 0.404397 | lrm: 0.47 | dt: 1067ms | tok/sec: 61,410 | mfu: 5.9% | epoch: 12 | remaining: 141s    
step 00441 (76.5%) | loss: 0.402921 | lrm: 0.47 | dt: 1069ms | tok/sec: 61,294 | mfu: 5.8% | epoch: 12 | remaining: 140s    
step 00442 (76.7%) | loss: 0.408460 | lrm: 0.47 | dt: 1071ms | tok/sec: 61,211 | mfu: 5.8% | epoch: 12 | remaining: 139s    
step 00443 (76.9%) | loss: 0.402909 | lrm: 0.46 | dt: 1069ms | tok/sec: 61,308 | mfu: 5.8% | epoch: 12 | remaining: 138s    
step 00444 (77.1%) | loss: 0.401847 | lrm: 0.46 | dt: 1068ms | tok/sec: 61,356 | mfu: 5.9% | epoch: 12 | remaining: 137s    
step 00445 (77.2%) | loss: 0.405981 | lrm: 0.46 | dt: 1070ms | tok/sec: 61,276 | mfu: 5.8% | epoch: 12 | remaining: 135s    
step 00446 (77.4%) | loss: 0.405603 | lrm: 0.45 | dt: 1072ms | tok/sec: 61,160 | mfu: 5.8% | epoch: 12 | remaining: 134s    
step 00447 (77.6%) | loss: 0.395354 | lrm: 0.45 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 12 | remaining: 133s    
step 00448 (77.8%) | loss: 0.394915 | lrm: 0.44 | dt: 1067ms | tok/sec: 61,393 | mfu: 5.9% | epoch: 12 | remaining: 132s    
step 00449 (78.0%) | loss: 0.388268 | lrm: 0.44 | dt: 1080ms | tok/sec: 60,667 | mfu: 5.8% | epoch: 12 | remaining: 131s    
step 00450 (78.1%) | loss: 0.380054 | lrm: 0.44 | dt: 1086ms | tok/sec: 60,346 | mfu: 5.8% | epoch: 12 | remaining: 130s    
step 00451 (78.3%) | loss: 0.373875 | lrm: 0.43 | dt: 1086ms | tok/sec: 60,360 | mfu: 5.8% | epoch: 12 | remaining: 129s    
step 00452 (78.5%) | loss: 0.373760 | lrm: 0.43 | dt: 1077ms | tok/sec: 60,878 | mfu: 5.8% | epoch: 12 | remaining: 128s    
step 00453 (78.7%) | loss: 0.373129 | lrm: 0.43 | dt: 1078ms | tok/sec: 60,772 | mfu: 5.8% | epoch: 12 | remaining: 127s    
step 00454 (78.9%) | loss: 0.374525 | lrm: 0.42 | dt: 1069ms | tok/sec: 61,287 | mfu: 5.8% | epoch: 12 | remaining: 126s    
step 00455 (79.0%) | loss: 0.375229 | lrm: 0.42 | dt: 1069ms | tok/sec: 61,329 | mfu: 5.8% | epoch: 12 | remaining: 125s    
step 00456 (79.2%) | loss: 0.376541 | lrm: 0.42 | dt: 1068ms | tok/sec: 61,342 | mfu: 5.8% | epoch: 12 | remaining: 124s    
step 00457 (79.4%) | loss: 0.376549 | lrm: 0.41 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.8% | epoch: 12 | remaining: 123s    
step 00458 (79.6%) | loss: 0.378876 | lrm: 0.41 | dt: 1069ms | tok/sec: 61,286 | mfu: 5.8% | epoch: 12 | remaining: 121s    
