Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 130,944
  value_embeds            : 523,776
  lm_head                 : 130,944
  transformer_matrices    : 14,156,544
  scalars                 : 16
  total                   : 14,942,224
Estimated FLOPs per token: 1.329108e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 5.832342 | lrm: 1.00 | dt: 1130ms | tok/sec: 57,970 | mfu: 5.5% | epoch: 1 | remaining: 3600s    
step 01903 (56.2%) | loss: 0.655924 | lrm: 0.88 | dt: 1070ms | tok/sec: 61,249 | mfu: 5.8% | epoch: 4 | remaining: 1576s    
step 01904 (56.2%) | loss: 0.630974 | lrm: 0.88 | dt: 1069ms | tok/sec: 61,278 | mfu: 5.8% | epoch: 4 | remaining: 1575s    
step 01905 (56.3%) | loss: 0.692139 | lrm: 0.87 | dt: 1068ms | tok/sec: 61,355 | mfu: 5.9% | epoch: 4 | remaining: 1574s    
step 01906 (56.3%) | loss: 0.734505 | lrm: 0.87 | dt: 1070ms | tok/sec: 61,266 | mfu: 5.8% | epoch: 4 | remaining: 1573s    
step 01907 (56.3%) | loss: 0.769556 | lrm: 0.87 | dt: 1072ms | tok/sec: 61,115 | mfu: 5.8% | epoch: 4 | remaining: 1572s    
step 01908 (56.3%) | loss: 0.767954 | lrm: 0.87 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 4 | remaining: 1571s    
step 01909 (56.4%) | loss: 0.757417 | lrm: 0.87 | dt: 1071ms | tok/sec: 61,217 | mfu: 5.8% | epoch: 4 | remaining: 1570s    
step 01910 (56.4%) | loss: 0.751427 | lrm: 0.87 | dt: 1072ms | tok/sec: 61,146 | mfu: 5.8% | epoch: 4 | remaining: 1569s    
step 01911 (56.4%) | loss: 0.738466 | lrm: 0.87 | dt: 1068ms | tok/sec: 61,337 | mfu: 5.9% | epoch: 4 | remaining: 1567s    
step 01912 (56.5%) | loss: 0.725097 | lrm: 0.87 | dt: 1074ms | tok/sec: 61,044 | mfu: 5.8% | epoch: 4 | remaining: 1566s    
step 01913 (56.5%) | loss: 0.725644 | lrm: 0.87 | dt: 1069ms | tok/sec: 61,314 | mfu: 5.9% | epoch: 4 | remaining: 1565s    
step 01914 (56.5%) | loss: 0.751876 | lrm: 0.87 | dt: 1070ms | tok/sec: 61,241 | mfu: 5.8% | epoch: 4 | remaining: 1564s    
step 01915 (56.5%) | loss: 0.742144 | lrm: 0.87 | dt: 1069ms | tok/sec: 61,299 | mfu: 5.8% | epoch: 4 | remaining: 1563s    
step 01916 (56.6%) | loss: 0.740231 | lrm: 0.87 | dt: 1070ms | tok/sec: 61,258 | mfu: 5.8% | epoch: 4 | remaining: 1562s    
step 01917 (56.6%) | loss: 0.731563 | lrm: 0.87 | dt: 1072ms | tok/sec: 61,137 | mfu: 5.8% | epoch: 4 | remaining: 1561s    
step 01918 (56.6%) | loss: 0.724672 | lrm: 0.87 | dt: 1069ms | tok/sec: 61,294 | mfu: 5.8% | epoch: 4 | remaining: 1560s    
step 01919 (56.7%) | loss: 0.702637 | lrm: 0.87 | dt: 1069ms | tok/sec: 61,315 | mfu: 5.9% | epoch: 4 | remaining: 1559s    
step 01920 (56.7%) | loss: 0.681803 | lrm: 0.87 | dt: 1070ms | tok/sec: 61,244 | mfu: 5.8% | epoch: 4 | remaining: 1558s    
step 01921 (56.7%) | loss: 0.663335 | lrm: 0.87 | dt: 1072ms | tok/sec: 61,134 | mfu: 5.8% | epoch: 4 | remaining: 1557s    
step 01922 (56.8%) | loss: 0.674553 | lrm: 0.86 | dt: 1071ms | tok/sec: 61,216 | mfu: 5.8% | epoch: 4 | remaining: 1556s    
step 01923 (56.8%) | loss: 0.681429 | lrm: 0.86 | dt: 1068ms | tok/sec: 61,359 | mfu: 5.9% | epoch: 4 | remaining: 1555s    
step 01924 (56.8%) | loss: 0.720851 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,258 | mfu: 5.8% | epoch: 4 | remaining: 1554s    
step 01925 (56.8%) | loss: 0.740071 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,275 | mfu: 5.8% | epoch: 4 | remaining: 1552s    
step 01926 (56.9%) | loss: 0.752633 | lrm: 0.86 | dt: 1071ms | tok/sec: 61,188 | mfu: 5.8% | epoch: 4 | remaining: 1551s    
step 01927 (56.9%) | loss: 0.749628 | lrm: 0.86 | dt: 1071ms | tok/sec: 61,195 | mfu: 5.8% | epoch: 4 | remaining: 1550s    
step 01928 (56.9%) | loss: 0.723618 | lrm: 0.86 | dt: 1072ms | tok/sec: 61,111 | mfu: 5.8% | epoch: 4 | remaining: 1549s    
step 01929 (57.0%) | loss: 0.696433 | lrm: 0.86 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.9% | epoch: 4 | remaining: 1548s    
step 01930 (57.0%) | loss: 0.722834 | lrm: 0.86 | dt: 1069ms | tok/sec: 61,306 | mfu: 5.8% | epoch: 4 | remaining: 1547s    
step 01931 (57.0%) | loss: 0.725845 | lrm: 0.86 | dt: 1073ms | tok/sec: 61,096 | mfu: 5.8% | epoch: 4 | remaining: 1546s    
step 01932 (57.1%) | loss: 0.723676 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,266 | mfu: 5.8% | epoch: 4 | remaining: 1545s    
step 01933 (57.1%) | loss: 0.723657 | lrm: 0.86 | dt: 1068ms | tok/sec: 61,339 | mfu: 5.9% | epoch: 4 | remaining: 1544s    
step 01934 (57.1%) | loss: 0.731095 | lrm: 0.86 | dt: 1069ms | tok/sec: 61,286 | mfu: 5.8% | epoch: 4 | remaining: 1543s    
step 01935 (57.1%) | loss: 0.735062 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,222 | mfu: 5.8% | epoch: 4 | remaining: 1542s    
step 01936 (57.2%) | loss: 0.721452 | lrm: 0.86 | dt: 1069ms | tok/sec: 61,280 | mfu: 5.8% | epoch: 4 | remaining: 1541s    
step 01937 (57.2%) | loss: 0.704661 | lrm: 0.86 | dt: 1068ms | tok/sec: 61,335 | mfu: 5.9% | epoch: 4 | remaining: 1540s    
step 01938 (57.2%) | loss: 0.693018 | lrm: 0.86 | dt: 1070ms | tok/sec: 61,240 | mfu: 5.8% | epoch: 4 | remaining: 1539s    
step 01939 (57.3%) | loss: 0.684617 | lrm: 0.85 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.9% | epoch: 4 | remaining: 1537s    
step 01940 (57.3%) | loss: 0.693680 | lrm: 0.85 | dt: 1071ms | tok/sec: 61,176 | mfu: 5.8% | epoch: 4 | remaining: 1536s    
step 01941 (57.3%) | loss: 0.684256 | lrm: 0.85 | dt: 1069ms | tok/sec: 61,304 | mfu: 5.8% | epoch: 4 | remaining: 1535s    
step 01942 (57.4%) | loss: 0.670945 | lrm: 0.85 | dt: 1071ms | tok/sec: 61,202 | mfu: 5.8% | epoch: 4 | remaining: 1534s    
step 01943 (57.4%) | loss: 0.696927 | lrm: 0.85 | dt: 1068ms | tok/sec: 61,390 | mfu: 5.9% | epoch: 4 | remaining: 1533s    
step 01944 (57.4%) | loss: 0.726804 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,276 | mfu: 5.8% | epoch: 4 | remaining: 1532s    
step 01945 (57.4%) | loss: 0.757367 | lrm: 0.85 | dt: 1072ms | tok/sec: 61,160 | mfu: 5.8% | epoch: 4 | remaining: 1531s    
step 01946 (57.5%) | loss: 0.786801 | lrm: 0.85 | dt: 1072ms | tok/sec: 61,134 | mfu: 5.8% | epoch: 4 | remaining: 1530s    
step 01947 (57.5%) | loss: 0.805758 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,276 | mfu: 5.8% | epoch: 4 | remaining: 1529s    
step 01948 (57.5%) | loss: 0.826408 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 4 | remaining: 1528s    
step 01949 (57.6%) | loss: 0.829994 | lrm: 0.85 | dt: 1069ms | tok/sec: 61,327 | mfu: 5.9% | epoch: 4 | remaining: 1527s    
step 01950 (57.6%) | loss: 0.843820 | lrm: 0.85 | dt: 1072ms | tok/sec: 61,124 | mfu: 5.8% | epoch: 4 | remaining: 1526s    
step 01951 (57.6%) | loss: 0.851643 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,276 | mfu: 5.8% | epoch: 4 | remaining: 1525s    
step 01952 (57.6%) | loss: 0.856038 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,224 | mfu: 5.8% | epoch: 4 | remaining: 1524s    
step 01953 (57.7%) | loss: 0.863202 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,275 | mfu: 5.8% | epoch: 4 | remaining: 1523s    
step 01954 (57.7%) | loss: 0.839174 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,244 | mfu: 5.8% | epoch: 4 | remaining: 1521s    
step 01955 (57.7%) | loss: 0.812439 | lrm: 0.85 | dt: 1070ms | tok/sec: 61,220 | mfu: 5.8% | epoch: 4 | remaining: 1520s    
step 01956 (57.8%) | loss: 0.788724 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,287 | mfu: 5.8% | epoch: 4 | remaining: 1519s    
step 01957 (57.8%) | loss: 0.799913 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,325 | mfu: 5.9% | epoch: 4 | remaining: 1518s    
step 01958 (57.8%) | loss: 0.802809 | lrm: 0.84 | dt: 1068ms | tok/sec: 61,368 | mfu: 5.9% | epoch: 4 | remaining: 1517s    
step 01959 (57.9%) | loss: 0.816311 | lrm: 0.84 | dt: 1071ms | tok/sec: 61,183 | mfu: 5.8% | epoch: 4 | remaining: 1516s    
step 01960 (57.9%) | loss: 0.824354 | lrm: 0.84 | dt: 1072ms | tok/sec: 61,161 | mfu: 5.8% | epoch: 4 | remaining: 1515s    
step 01961 (57.9%) | loss: 0.822120 | lrm: 0.84 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.9% | epoch: 4 | remaining: 1514s    
step 01962 (57.9%) | loss: 0.835097 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,264 | mfu: 5.8% | epoch: 4 | remaining: 1513s    
step 01963 (58.0%) | loss: 0.832785 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,227 | mfu: 5.8% | epoch: 4 | remaining: 1512s    
step 01964 (58.0%) | loss: 0.823357 | lrm: 0.84 | dt: 1071ms | tok/sec: 61,206 | mfu: 5.8% | epoch: 4 | remaining: 1511s    
step 01965 (58.0%) | loss: 0.805496 | lrm: 0.84 | dt: 1073ms | tok/sec: 61,097 | mfu: 5.8% | epoch: 4 | remaining: 1510s    
step 01966 (58.1%) | loss: 0.804525 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,263 | mfu: 5.8% | epoch: 4 | remaining: 1509s    
step 01967 (58.1%) | loss: 0.806454 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,258 | mfu: 5.8% | epoch: 4 | remaining: 1508s    
step 01968 (58.1%) | loss: 0.801966 | lrm: 0.84 | dt: 1068ms | tok/sec: 61,334 | mfu: 5.9% | epoch: 4 | remaining: 1506s    
step 01969 (58.2%) | loss: 0.788435 | lrm: 0.84 | dt: 1074ms | tok/sec: 61,004 | mfu: 5.8% | epoch: 4 | remaining: 1505s    
step 01970 (58.2%) | loss: 0.779350 | lrm: 0.84 | dt: 1068ms | tok/sec: 61,349 | mfu: 5.9% | epoch: 4 | remaining: 1504s    
step 01971 (58.2%) | loss: 0.774998 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,253 | mfu: 5.8% | epoch: 4 | remaining: 1503s    
step 01972 (58.2%) | loss: 0.780568 | lrm: 0.84 | dt: 1070ms | tok/sec: 61,261 | mfu: 5.8% | epoch: 4 | remaining: 1502s    
step 01973 (58.3%) | loss: 0.769393 | lrm: 0.83 | dt: 1070ms | tok/sec: 61,259 | mfu: 5.8% | epoch: 4 | remaining: 1501s    
step 01974 (58.3%) | loss: 0.768621 | lrm: 0.83 | dt: 1074ms | tok/sec: 61,001 | mfu: 5.8% | epoch: 4 | remaining: 1500s    
step 01975 (58.3%) | loss: 0.766965 | lrm: 0.83 | dt: 1069ms | tok/sec: 61,278 | mfu: 5.8% | epoch: 4 | remaining: 1499s    
step 01976 (58.4%) | loss: 0.787862 | lrm: 0.83 | dt: 1068ms | tok/sec: 61,361 | mfu: 5.9% | epoch: 4 | remaining: 1498s    
step 01977 (58.4%) | loss: 0.780480 | lrm: 0.83 | dt: 1069ms | tok/sec: 61,283 | mfu: 5.8% | epoch: 4 | remaining: 1497s    
step 01978 (58.4%) | loss: 0.769146 | lrm: 0.83 | dt: 1072ms | tok/sec: 61,137 | mfu: 5.8% | epoch: 4 | remaining: 1496s    
step 01979 (58.5%) | loss: 0.760683 | lrm: 0.83 | dt: 1071ms | tok/sec: 61,201 | mfu: 5.8% | epoch: 4 | remaining: 1495s    
step 01980 (58.5%) | loss: 0.764330 | lrm: 0.83 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.9% | epoch: 4 | remaining: 1494s    
step 01981 (58.5%) | loss: 0.745933 | lrm: 0.83 | dt: 1071ms | tok/sec: 61,209 | mfu: 5.8% | epoch: 4 | remaining: 1493s    
step 01982 (58.5%) | loss: 0.754237 | lrm: 0.83 | dt: 1070ms | tok/sec: 61,263 | mfu: 5.8% | epoch: 4 | remaining: 1491s    
step 01983 (58.6%) | loss: 0.754455 | lrm: 0.83 | dt: 1072ms | tok/sec: 61,127 | mfu: 5.8% | epoch: 4 | remaining: 1490s    
step 01984 (58.6%) | loss: 0.750435 | lrm: 0.83 | dt: 1068ms | tok/sec: 61,356 | mfu: 5.9% | epoch: 4 | remaining: 1489s    
step 01985 (58.6%) | loss: 0.742548 | lrm: 0.83 | dt: 1071ms | tok/sec: 61,189 | mfu: 5.8% | epoch: 4 | remaining: 1488s    
step 01986 (58.7%) | loss: 0.731710 | lrm: 0.83 | dt: 1069ms | tok/sec: 61,282 | mfu: 5.8% | epoch: 4 | remaining: 1487s    
step 01987 (58.7%) | loss: 0.720486 | lrm: 0.83 | dt: 1067ms | tok/sec: 61,439 | mfu: 5.9% | epoch: 4 | remaining: 1486s    
step 01988 (58.7%) | loss: 0.697781 | lrm: 0.83 | dt: 1074ms | tok/sec: 61,009 | mfu: 5.8% | epoch: 4 | remaining: 1485s    
step 01989 (58.7%) | loss: 0.677674 | lrm: 0.83 | dt: 1068ms | tok/sec: 61,362 | mfu: 5.9% | epoch: 4 | remaining: 1484s    
step 01990 (58.8%) | loss: 0.663039 | lrm: 0.82 | dt: 1067ms | tok/sec: 61,393 | mfu: 5.9% | epoch: 4 | remaining: 1483s    
step 01991 (58.8%) | loss: 0.643137 | lrm: 0.82 | dt: 1067ms | tok/sec: 61,399 | mfu: 5.9% | epoch: 4 | remaining: 1482s    
step 01992 (58.8%) | loss: 0.636161 | lrm: 0.82 | dt: 1073ms | tok/sec: 61,094 | mfu: 5.8% | epoch: 4 | remaining: 1481s    
step 01993 (58.9%) | loss: 0.625528 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,242 | mfu: 5.8% | epoch: 4 | remaining: 1480s    
step 01994 (58.9%) | loss: 0.614109 | lrm: 0.82 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 4 | remaining: 1479s    
step 01995 (58.9%) | loss: 0.616135 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,254 | mfu: 5.8% | epoch: 4 | remaining: 1478s    
step 01996 (59.0%) | loss: 0.618427 | lrm: 0.82 | dt: 1068ms | tok/sec: 61,388 | mfu: 5.9% | epoch: 4 | remaining: 1476s    
step 01997 (59.0%) | loss: 0.600275 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,233 | mfu: 5.8% | epoch: 4 | remaining: 1475s    
step 01998 (59.0%) | loss: 0.583383 | lrm: 0.82 | dt: 1071ms | tok/sec: 61,198 | mfu: 5.8% | epoch: 4 | remaining: 1474s    
step 01999 (59.0%) | loss: 0.581214 | lrm: 0.82 | dt: 1071ms | tok/sec: 61,175 | mfu: 5.8% | epoch: 4 | remaining: 1473s    
step 02000 (59.1%) | loss: 0.561533 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,276 | mfu: 5.8% | epoch: 4 | remaining: 1472s    
step 02001 (59.1%) | loss: 0.568644 | lrm: 0.82 | dt: 1071ms | tok/sec: 61,171 | mfu: 5.8% | epoch: 4 | remaining: 1471s    
step 02002 (59.1%) | loss: 0.570314 | lrm: 0.82 | dt: 1071ms | tok/sec: 61,179 | mfu: 5.8% | epoch: 4 | remaining: 1470s    
step 02003 (59.2%) | loss: 0.586333 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,251 | mfu: 5.8% | epoch: 4 | remaining: 1469s    
step 02004 (59.2%) | loss: 0.586975 | lrm: 0.82 | dt: 1069ms | tok/sec: 61,307 | mfu: 5.8% | epoch: 4 | remaining: 1468s    
step 02005 (59.2%) | loss: 0.584838 | lrm: 0.82 | dt: 1070ms | tok/sec: 61,259 | mfu: 5.8% | epoch: 4 | remaining: 1467s    
step 02006 (59.3%) | loss: 0.590653 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,254 | mfu: 5.8% | epoch: 4 | remaining: 1466s    
step 02007 (59.3%) | loss: 0.587879 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 4 | remaining: 1465s    
step 02008 (59.3%) | loss: 0.583530 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,259 | mfu: 5.8% | epoch: 4 | remaining: 1464s    
step 02009 (59.3%) | loss: 0.574676 | lrm: 0.81 | dt: 1068ms | tok/sec: 61,367 | mfu: 5.9% | epoch: 4 | remaining: 1463s    
step 02010 (59.4%) | loss: 0.576828 | lrm: 0.81 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 4 | remaining: 1462s    
step 02011 (59.4%) | loss: 0.582910 | lrm: 0.81 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.9% | epoch: 4 | remaining: 1460s    
step 02012 (59.4%) | loss: 0.573382 | lrm: 0.81 | dt: 1071ms | tok/sec: 61,216 | mfu: 5.8% | epoch: 4 | remaining: 1459s    
step 02013 (59.5%) | loss: 0.577188 | lrm: 0.81 | dt: 1068ms | tok/sec: 61,374 | mfu: 5.9% | epoch: 4 | remaining: 1458s    
step 02014 (59.5%) | loss: 0.573330 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,220 | mfu: 5.8% | epoch: 4 | remaining: 1457s    
step 02015 (59.5%) | loss: 0.558461 | lrm: 0.81 | dt: 1068ms | tok/sec: 61,366 | mfu: 5.9% | epoch: 4 | remaining: 1456s    
step 02016 (59.6%) | loss: 0.560206 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,242 | mfu: 5.8% | epoch: 4 | remaining: 1455s    
step 02017 (59.6%) | loss: 0.564416 | lrm: 0.81 | dt: 1071ms | tok/sec: 61,199 | mfu: 5.8% | epoch: 4 | remaining: 1454s    
step 02018 (59.6%) | loss: 0.563770 | lrm: 0.81 | dt: 1069ms | tok/sec: 61,313 | mfu: 5.9% | epoch: 4 | remaining: 1453s    
step 02019 (59.6%) | loss: 0.577698 | lrm: 0.81 | dt: 1070ms | tok/sec: 61,257 | mfu: 5.8% | epoch: 4 | remaining: 1452s    
step 02020 (59.7%) | loss: 0.606429 | lrm: 0.81 | dt: 1068ms | tok/sec: 61,337 | mfu: 5.9% | epoch: 4 | remaining: 1451s    
step 02021 (59.7%) | loss: 0.643790 | lrm: 0.81 | dt: 1073ms | tok/sec: 61,074 | mfu: 5.8% | epoch: 4 | remaining: 1450s    
step 02022 (59.7%) | loss: 0.663516 | lrm: 0.81 | dt: 1071ms | tok/sec: 61,219 | mfu: 5.8% | epoch: 4 | remaining: 1449s    
step 02023 (59.8%) | loss: 0.685286 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,246 | mfu: 5.8% | epoch: 4 | remaining: 1448s    
step 02024 (59.8%) | loss: 0.682244 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,272 | mfu: 5.8% | epoch: 4 | remaining: 1447s    
step 02025 (59.8%) | loss: 0.681386 | lrm: 0.80 | dt: 1071ms | tok/sec: 61,191 | mfu: 5.8% | epoch: 4 | remaining: 1445s    
step 02026 (59.8%) | loss: 0.694898 | lrm: 0.80 | dt: 1071ms | tok/sec: 61,213 | mfu: 5.8% | epoch: 4 | remaining: 1444s    
step 02027 (59.9%) | loss: 0.707779 | lrm: 0.80 | dt: 1069ms | tok/sec: 61,305 | mfu: 5.8% | epoch: 4 | remaining: 1443s    
step 02028 (59.9%) | loss: 0.750804 | lrm: 0.80 | dt: 1072ms | tok/sec: 61,150 | mfu: 5.8% | epoch: 4 | remaining: 1442s    
step 02029 (59.9%) | loss: 0.760897 | lrm: 0.80 | dt: 1069ms | tok/sec: 61,278 | mfu: 5.8% | epoch: 4 | remaining: 1441s    
step 02030 (60.0%) | loss: 0.776946 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,249 | mfu: 5.8% | epoch: 4 | remaining: 1440s    
step 02031 (60.0%) | loss: 0.772565 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,256 | mfu: 5.8% | epoch: 4 | remaining: 1439s    
step 02032 (60.0%) | loss: 0.765206 | lrm: 0.80 | dt: 1071ms | tok/sec: 61,169 | mfu: 5.8% | epoch: 4 | remaining: 1438s    
step 02033 (60.1%) | loss: 0.744482 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,269 | mfu: 5.8% | epoch: 4 | remaining: 1437s    
step 02034 (60.1%) | loss: 0.736583 | lrm: 0.80 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.9% | epoch: 4 | remaining: 1436s    
step 02035 (60.1%) | loss: 0.740291 | lrm: 0.80 | dt: 1071ms | tok/sec: 61,171 | mfu: 5.8% | epoch: 4 | remaining: 1435s    
step 02036 (60.1%) | loss: 0.743120 | lrm: 0.80 | dt: 1069ms | tok/sec: 61,293 | mfu: 5.8% | epoch: 4 | remaining: 1434s    
step 02037 (60.2%) | loss: 0.749953 | lrm: 0.80 | dt: 1068ms | tok/sec: 61,370 | mfu: 5.9% | epoch: 4 | remaining: 1433s    
step 02038 (60.2%) | loss: 0.788433 | lrm: 0.80 | dt: 1068ms | tok/sec: 61,384 | mfu: 5.9% | epoch: 4 | remaining: 1432s    
step 02039 (60.2%) | loss: 0.801466 | lrm: 0.80 | dt: 1070ms | tok/sec: 61,223 | mfu: 5.8% | epoch: 4 | remaining: 1430s    
step 02040 (60.3%) | loss: 0.795807 | lrm: 0.79 | dt: 1071ms | tok/sec: 61,181 | mfu: 5.8% | epoch: 4 | remaining: 1429s    
step 02041 (60.3%) | loss: 0.778432 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,273 | mfu: 5.8% | epoch: 4 | remaining: 1428s    
step 02042 (60.3%) | loss: 0.780764 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,330 | mfu: 5.9% | epoch: 4 | remaining: 1427s    
step 02043 (60.4%) | loss: 0.779745 | lrm: 0.79 | dt: 1067ms | tok/sec: 61,395 | mfu: 5.9% | epoch: 4 | remaining: 1426s    
step 02044 (60.4%) | loss: 0.770366 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,315 | mfu: 5.9% | epoch: 4 | remaining: 1425s    
step 02045 (60.4%) | loss: 0.755191 | lrm: 0.79 | dt: 1072ms | tok/sec: 61,119 | mfu: 5.8% | epoch: 4 | remaining: 1424s    
step 02046 (60.4%) | loss: 0.740085 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,248 | mfu: 5.8% | epoch: 4 | remaining: 1423s    
step 02047 (60.5%) | loss: 0.730140 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,316 | mfu: 5.9% | epoch: 4 | remaining: 1422s    
step 02048 (60.5%) | loss: 0.740689 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,318 | mfu: 5.9% | epoch: 4 | remaining: 1421s    
step 02049 (60.5%) | loss: 0.738603 | lrm: 0.79 | dt: 1071ms | tok/sec: 61,169 | mfu: 5.8% | epoch: 4 | remaining: 1420s    
step 02050 (60.6%) | loss: 0.720480 | lrm: 0.79 | dt: 1073ms | tok/sec: 61,065 | mfu: 5.8% | epoch: 4 | remaining: 1419s    
step 02051 (60.6%) | loss: 0.702768 | lrm: 0.79 | dt: 1069ms | tok/sec: 61,292 | mfu: 5.8% | epoch: 4 | remaining: 1418s    
step 02052 (60.6%) | loss: 0.700965 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,275 | mfu: 5.8% | epoch: 4 | remaining: 1417s    
step 02053 (60.7%) | loss: 0.678153 | lrm: 0.79 | dt: 1068ms | tok/sec: 61,366 | mfu: 5.9% | epoch: 4 | remaining: 1416s    
step 02054 (60.7%) | loss: 0.668615 | lrm: 0.79 | dt: 1071ms | tok/sec: 61,165 | mfu: 5.8% | epoch: 4 | remaining: 1414s    
step 02055 (60.7%) | loss: 0.655674 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,221 | mfu: 5.8% | epoch: 4 | remaining: 1413s    
step 02056 (60.7%) | loss: 0.640641 | lrm: 0.79 | dt: 1070ms | tok/sec: 61,251 | mfu: 5.8% | epoch: 4 | remaining: 1412s    
step 02057 (60.8%) | loss: 0.628416 | lrm: 0.78 | dt: 1071ms | tok/sec: 61,175 | mfu: 5.8% | epoch: 4 | remaining: 1411s    
step 02058 (60.8%) | loss: 0.626508 | lrm: 0.78 | dt: 1069ms | tok/sec: 61,282 | mfu: 5.8% | epoch: 4 | remaining: 1410s    
step 02059 (60.8%) | loss: 0.647847 | lrm: 0.78 | dt: 1072ms | tok/sec: 61,149 | mfu: 5.8% | epoch: 4 | remaining: 1409s    
step 02060 (60.9%) | loss: 0.637481 | lrm: 0.78 | dt: 1072ms | tok/sec: 61,154 | mfu: 5.8% | epoch: 4 | remaining: 1408s    
step 02061 (60.9%) | loss: 0.663575 | lrm: 0.78 | dt: 1071ms | tok/sec: 61,190 | mfu: 5.8% | epoch: 4 | remaining: 1407s    
step 02062 (60.9%) | loss: 0.712484 | lrm: 0.78 | dt: 1070ms | tok/sec: 61,272 | mfu: 5.8% | epoch: 4 | remaining: 1406s    
step 02063 (60.9%) | loss: 0.733099 | lrm: 0.78 | dt: 1072ms | tok/sec: 61,142 | mfu: 5.8% | epoch: 4 | remaining: 1405s    
step 02064 (61.0%) | loss: 0.748410 | lrm: 0.78 | dt: 1073ms | tok/sec: 61,104 | mfu: 5.8% | epoch: 4 | remaining: 1404s    
step 02065 (61.0%) | loss: 0.775563 | lrm: 0.78 | dt: 1068ms | tok/sec: 61,368 | mfu: 5.9% | epoch: 4 | remaining: 1403s    
step 02066 (61.0%) | loss: 0.813335 | lrm: 0.78 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 4 | remaining: 1402s    
step 02067 (61.1%) | loss: 0.824577 | lrm: 0.78 | dt: 1070ms | tok/sec: 61,267 | mfu: 5.8% | epoch: 4 | remaining: 1401s    
step 02068 (61.1%) | loss: 0.860585 | lrm: 0.78 | dt: 1071ms | tok/sec: 61,169 | mfu: 5.8% | epoch: 4 | remaining: 1399s    
step 02069 (61.1%) | loss: 0.947619 | lrm: 0.78 | dt: 1073ms | tok/sec: 61,096 | mfu: 5.8% | epoch: 4 | remaining: 1398s    
