Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 179,136
  value_embeds            : 1,074,816
  lm_head                 : 179,136
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,210,584
Estimated FLOPs per token: 3.939080e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.741235 | lrm: 1.00 | dt: 4911ms | tok/sec: 26,691 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 6.205927 | lrm: 1.00 | dt: 4894ms | tok/sec: 26,782 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 5.581963 | lrm: 1.00 | dt: 4964ms | tok/sec: 26,405 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 4.872230 | lrm: 1.00 | dt: 4966ms | tok/sec: 26,391 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 4.390814 | lrm: 1.00 | dt: 4967ms | tok/sec: 26,388 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 4.054839 | lrm: 1.00 | dt: 4972ms | tok/sec: 26,359 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 3.822780 | lrm: 1.00 | dt: 4971ms | tok/sec: 26,367 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 3.654162 | lrm: 1.00 | dt: 4968ms | tok/sec: 26,383 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 3.514246 | lrm: 1.00 | dt: 4973ms | tok/sec: 26,354 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 3.381420 | lrm: 1.00 | dt: 4978ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 3.311764 | lrm: 1.00 | dt: 4983ms | tok/sec: 26,306 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 3.243389 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 1 | remaining: 3595s    
step 00012 (0.1%) | loss: 3.179795 | lrm: 1.00 | dt: 4990ms | tok/sec: 26,267 | mfu: 7.4% | epoch: 1 | remaining: 3590s    
step 00013 (0.3%) | loss: 3.102501 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 3585s    
step 00014 (0.4%) | loss: 3.061073 | lrm: 1.00 | dt: 4988ms | tok/sec: 26,276 | mfu: 7.4% | epoch: 1 | remaining: 3580s    
step 00015 (0.6%) | loss: 3.040639 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 1 | remaining: 3575s    
step 00301 (40.3%) | loss: 0.287319 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 16 | remaining: 2145s    
step 00302 (40.4%) | loss: 0.283018 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 16 | remaining: 2140s    
step 00303 (40.6%) | loss: 0.282905 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 16 | remaining: 2135s    
step 00304 (40.7%) | loss: 0.277715 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 16 | remaining: 2130s    
step 00305 (40.8%) | loss: 0.282064 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 16 | remaining: 2125s    
step 00306 (41.0%) | loss: 0.284336 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 16 | remaining: 2120s    
step 00307 (41.1%) | loss: 0.282794 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 16 | remaining: 2115s    
step 00308 (41.3%) | loss: 0.276157 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 16 | remaining: 2110s    
step 00309 (41.4%) | loss: 0.272932 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 16 | remaining: 2105s    
step 00310 (41.5%) | loss: 0.273117 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 16 | remaining: 2100s    
step 00311 (41.7%) | loss: 0.266840 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,205 | mfu: 7.4% | epoch: 16 | remaining: 2095s    
step 00312 (41.8%) | loss: 0.262749 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 16 | remaining: 2090s    
step 00313 (42.0%) | loss: 0.261591 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 16 | remaining: 2085s    
step 00314 (42.1%) | loss: 0.260840 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 17 | remaining: 2080s    
step 00315 (42.2%) | loss: 0.261818 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 17 | remaining: 2075s    
step 00316 (42.4%) | loss: 0.262399 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,200 | mfu: 7.4% | epoch: 17 | remaining: 2070s    
step 00317 (42.5%) | loss: 0.260484 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 17 | remaining: 2065s    
step 00318 (42.7%) | loss: 0.255235 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 17 | remaining: 2060s    
step 00319 (42.8%) | loss: 0.256854 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 17 | remaining: 2055s    
step 00320 (42.9%) | loss: 0.254508 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 17 | remaining: 2050s    
step 00321 (43.1%) | loss: 0.255281 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 17 | remaining: 2045s    
step 00322 (43.2%) | loss: 0.253833 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 17 | remaining: 2040s    
step 00323 (43.3%) | loss: 0.248788 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 17 | remaining: 2035s    
step 00324 (43.5%) | loss: 0.247873 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 17 | remaining: 2030s    
step 00325 (43.6%) | loss: 0.249845 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 17 | remaining: 2025s    
step 00326 (43.8%) | loss: 0.250837 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 17 | remaining: 2020s    
step 00327 (43.9%) | loss: 0.251249 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 17 | remaining: 2015s    
step 00328 (44.0%) | loss: 0.241986 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 17 | remaining: 2010s    
step 00329 (44.2%) | loss: 0.240692 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 17 | remaining: 2005s    
step 00330 (44.3%) | loss: 0.237911 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 17 | remaining: 2000s    
step 00331 (44.5%) | loss: 0.231307 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,202 | mfu: 7.4% | epoch: 17 | remaining: 1995s    
step 00332 (44.6%) | loss: 0.229054 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 17 | remaining: 1990s    
step 00333 (44.7%) | loss: 0.230093 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 18 | remaining: 1985s    
step 00334 (44.9%) | loss: 0.227213 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 18 | remaining: 1980s    
step 00335 (45.0%) | loss: 0.229230 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,204 | mfu: 7.4% | epoch: 18 | remaining: 1975s    
step 00336 (45.2%) | loss: 0.227375 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 18 | remaining: 1970s    
step 00337 (45.3%) | loss: 0.224976 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 18 | remaining: 1965s    
step 00338 (45.4%) | loss: 0.220563 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 18 | remaining: 1960s    
step 00339 (45.6%) | loss: 0.221123 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 18 | remaining: 1955s    
step 00340 (45.7%) | loss: 0.221596 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 18 | remaining: 1950s    
step 00341 (45.8%) | loss: 0.219837 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 18 | remaining: 1945s    
step 00342 (46.0%) | loss: 0.218929 | lrm: 1.00 | dt: 5002ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 18 | remaining: 1940s    
step 00343 (46.1%) | loss: 0.215071 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 18 | remaining: 1935s    
step 00344 (46.3%) | loss: 0.214626 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 18 | remaining: 1930s    
step 00345 (46.4%) | loss: 0.216487 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 18 | remaining: 1925s    
step 00346 (46.5%) | loss: 0.217555 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 18 | remaining: 1920s    
step 00347 (46.7%) | loss: 0.214625 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 18 | remaining: 1915s    
step 00348 (46.8%) | loss: 0.208554 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 18 | remaining: 1910s    
step 00349 (47.0%) | loss: 0.208167 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 18 | remaining: 1905s    
step 00350 (47.1%) | loss: 0.203307 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 18 | remaining: 1900s    
step 00351 (47.2%) | loss: 0.199007 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 18 | remaining: 1895s    
step 00352 (47.4%) | loss: 0.197529 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 18 | remaining: 1890s    
step 00353 (47.5%) | loss: 0.197640 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 19 | remaining: 1885s    
step 00354 (47.7%) | loss: 0.197601 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 19 | remaining: 1880s    
step 00355 (47.8%) | loss: 0.197727 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 19 | remaining: 1875s    
step 00356 (47.9%) | loss: 0.198169 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 19 | remaining: 1870s    
step 00357 (48.1%) | loss: 0.195511 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 19 | remaining: 1865s    
step 00358 (48.2%) | loss: 0.194638 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 19 | remaining: 1860s    
step 00359 (48.3%) | loss: 0.192279 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 19 | remaining: 1855s    
step 00360 (48.5%) | loss: 0.194179 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 19 | remaining: 1850s    
step 00361 (48.6%) | loss: 0.191236 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 19 | remaining: 1845s    
step 00362 (48.8%) | loss: 0.191636 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 19 | remaining: 1840s    
step 00363 (48.9%) | loss: 0.188253 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,201 | mfu: 7.4% | epoch: 19 | remaining: 1835s    
step 00364 (49.0%) | loss: 0.191887 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 19 | remaining: 1830s    
step 00365 (49.2%) | loss: 0.193380 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,198 | mfu: 7.4% | epoch: 19 | remaining: 1825s    
step 00366 (49.3%) | loss: 0.192476 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 19 | remaining: 1820s    
step 00367 (49.5%) | loss: 0.188053 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 19 | remaining: 1815s    
step 00368 (49.6%) | loss: 0.183971 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 19 | remaining: 1810s    
step 00369 (49.7%) | loss: 0.185206 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 19 | remaining: 1805s    
step 00370 (49.9%) | loss: 0.180846 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 19 | remaining: 1800s    
step 00371 (50.0%) | loss: 0.177581 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 19 | remaining: 1795s    
step 00372 (50.2%) | loss: 0.177415 | lrm: 1.00 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 19 | remaining: 1790s    
step 00373 (50.3%) | loss: 0.177556 | lrm: 0.99 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 20 | remaining: 1785s    
step 00374 (50.4%) | loss: 0.177971 | lrm: 0.99 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 20 | remaining: 1780s    
step 00375 (50.6%) | loss: 0.178331 | lrm: 0.99 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 20 | remaining: 1775s    
step 00376 (50.7%) | loss: 0.177238 | lrm: 0.99 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 20 | remaining: 1770s    
step 00377 (50.8%) | loss: 0.173681 | lrm: 0.98 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 20 | remaining: 1765s    
step 00378 (51.0%) | loss: 0.174374 | lrm: 0.98 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 20 | remaining: 1760s    
step 00379 (51.1%) | loss: 0.172214 | lrm: 0.98 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 20 | remaining: 1755s    
step 00380 (51.3%) | loss: 0.172505 | lrm: 0.97 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 20 | remaining: 1750s    
step 00381 (51.4%) | loss: 0.170708 | lrm: 0.97 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 20 | remaining: 1745s    
step 00382 (51.5%) | loss: 0.167719 | lrm: 0.97 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 20 | remaining: 1740s    
step 00383 (51.7%) | loss: 0.167000 | lrm: 0.97 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 20 | remaining: 1735s    
step 00384 (51.8%) | loss: 0.168274 | lrm: 0.96 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 20 | remaining: 1730s    
step 00385 (52.0%) | loss: 0.168325 | lrm: 0.96 | dt: 5003ms | tok/sec: 26,199 | mfu: 7.4% | epoch: 20 | remaining: 1725s    
step 00386 (52.1%) | loss: 0.167971 | lrm: 0.96 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 20 | remaining: 1720s    
step 00387 (52.2%) | loss: 0.162184 | lrm: 0.96 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 20 | remaining: 1715s    
step 00388 (52.4%) | loss: 0.160963 | lrm: 0.95 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 20 | remaining: 1710s    
step 00389 (52.5%) | loss: 0.159893 | lrm: 0.95 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 20 | remaining: 1705s    
step 00390 (52.6%) | loss: 0.155816 | lrm: 0.95 | dt: 5002ms | tok/sec: 26,203 | mfu: 7.4% | epoch: 20 | remaining: 1700s    
step 00391 (52.8%) | loss: 0.153653 | lrm: 0.94 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 20 | remaining: 1695s    
step 00392 (52.9%) | loss: 0.153410 | lrm: 0.94 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 21 | remaining: 1690s    
step 00393 (53.1%) | loss: 0.153008 | lrm: 0.94 | dt: 4994ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 21 | remaining: 1685s    
step 00394 (53.2%) | loss: 0.154148 | lrm: 0.94 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 21 | remaining: 1680s    
step 00395 (53.3%) | loss: 0.152963 | lrm: 0.93 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 21 | remaining: 1675s    
step 00396 (53.5%) | loss: 0.151218 | lrm: 0.93 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 21 | remaining: 1670s    
step 00397 (53.6%) | loss: 0.148122 | lrm: 0.93 | dt: 4992ms | tok/sec: 26,254 | mfu: 7.4% | epoch: 21 | remaining: 1665s    
step 00398 (53.8%) | loss: 0.148916 | lrm: 0.92 | dt: 4993ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 21 | remaining: 1660s    
step 00399 (53.9%) | loss: 0.148468 | lrm: 0.92 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 21 | remaining: 1655s    
step 00400 (54.0%) | loss: 0.147513 | lrm: 0.92 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 21 | remaining: 1650s    
step 00401 (54.2%) | loss: 0.146198 | lrm: 0.92 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 21 | remaining: 1645s    
step 00402 (54.3%) | loss: 0.143335 | lrm: 0.91 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 21 | remaining: 1640s    
step 00403 (54.5%) | loss: 0.142672 | lrm: 0.91 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 21 | remaining: 1635s    
step 00404 (54.6%) | loss: 0.143164 | lrm: 0.91 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 21 | remaining: 1630s    
step 00405 (54.7%) | loss: 0.143325 | lrm: 0.91 | dt: 4996ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 21 | remaining: 1625s    
step 00406 (54.9%) | loss: 0.141793 | lrm: 0.90 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 21 | remaining: 1620s    
step 00407 (55.0%) | loss: 0.137820 | lrm: 0.90 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 21 | remaining: 1615s    
step 00408 (55.1%) | loss: 0.137447 | lrm: 0.90 | dt: 4994ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 21 | remaining: 1610s    
step 00409 (55.3%) | loss: 0.134253 | lrm: 0.89 | dt: 4999ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 21 | remaining: 1605s    
step 00410 (55.4%) | loss: 0.131389 | lrm: 0.89 | dt: 4997ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 21 | remaining: 1600s    
step 00411 (55.6%) | loss: 0.129951 | lrm: 0.89 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 21 | remaining: 1595s    
step 00412 (55.7%) | loss: 0.129967 | lrm: 0.89 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 22 | remaining: 1590s    
step 00413 (55.8%) | loss: 0.129364 | lrm: 0.88 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 22 | remaining: 1585s    
step 00414 (56.0%) | loss: 0.129424 | lrm: 0.88 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 22 | remaining: 1580s    
step 00415 (56.1%) | loss: 0.129971 | lrm: 0.88 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 22 | remaining: 1575s    
step 00416 (56.3%) | loss: 0.127742 | lrm: 0.87 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 22 | remaining: 1570s    
step 00417 (56.4%) | loss: 0.126572 | lrm: 0.87 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 22 | remaining: 1565s    
step 00418 (56.5%) | loss: 0.125774 | lrm: 0.87 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 22 | remaining: 1560s    
step 00419 (56.7%) | loss: 0.126721 | lrm: 0.87 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 22 | remaining: 1555s    
step 00420 (56.8%) | loss: 0.124774 | lrm: 0.86 | dt: 4992ms | tok/sec: 26,256 | mfu: 7.4% | epoch: 22 | remaining: 1550s    
step 00421 (57.0%) | loss: 0.123520 | lrm: 0.86 | dt: 4991ms | tok/sec: 26,264 | mfu: 7.4% | epoch: 22 | remaining: 1545s    
step 00422 (57.1%) | loss: 0.121237 | lrm: 0.86 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 22 | remaining: 1540s    
step 00423 (57.2%) | loss: 0.122652 | lrm: 0.86 | dt: 4994ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 22 | remaining: 1535s    
step 00424 (57.4%) | loss: 0.122517 | lrm: 0.85 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 22 | remaining: 1530s    
step 00425 (57.5%) | loss: 0.121683 | lrm: 0.85 | dt: 4990ms | tok/sec: 26,265 | mfu: 7.4% | epoch: 22 | remaining: 1525s    
step 00426 (57.6%) | loss: 0.119936 | lrm: 0.85 | dt: 4991ms | tok/sec: 26,261 | mfu: 7.4% | epoch: 22 | remaining: 1520s    
step 00427 (57.8%) | loss: 0.117214 | lrm: 0.84 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 22 | remaining: 1515s    
step 00428 (57.9%) | loss: 0.117849 | lrm: 0.84 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 22 | remaining: 1510s    
step 00429 (58.1%) | loss: 0.114214 | lrm: 0.84 | dt: 4991ms | tok/sec: 26,260 | mfu: 7.4% | epoch: 22 | remaining: 1505s    
step 00430 (58.2%) | loss: 0.111886 | lrm: 0.84 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 22 | remaining: 1500s    
step 00431 (58.3%) | loss: 0.111009 | lrm: 0.83 | dt: 4992ms | tok/sec: 26,253 | mfu: 7.4% | epoch: 22 | remaining: 1495s    
step 00432 (58.5%) | loss: 0.110543 | lrm: 0.83 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 23 | remaining: 1490s    
step 00433 (58.6%) | loss: 0.109848 | lrm: 0.83 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 23 | remaining: 1485s    
step 00434 (58.8%) | loss: 0.109890 | lrm: 0.82 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 23 | remaining: 1480s    
step 00435 (58.9%) | loss: 0.108996 | lrm: 0.82 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 23 | remaining: 1475s    
step 00436 (59.0%) | loss: 0.107147 | lrm: 0.82 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 23 | remaining: 1470s    
step 00437 (59.2%) | loss: 0.107303 | lrm: 0.82 | dt: 4992ms | tok/sec: 26,256 | mfu: 7.4% | epoch: 23 | remaining: 1465s    
step 00438 (59.3%) | loss: 0.105510 | lrm: 0.81 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 23 | remaining: 1460s    
step 00439 (59.4%) | loss: 0.106114 | lrm: 0.81 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 23 | remaining: 1455s    
step 00440 (59.6%) | loss: 0.104784 | lrm: 0.81 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 23 | remaining: 1450s    
step 00441 (59.7%) | loss: 0.102791 | lrm: 0.81 | dt: 4992ms | tok/sec: 26,256 | mfu: 7.4% | epoch: 23 | remaining: 1445s    
step 00442 (59.9%) | loss: 0.102402 | lrm: 0.80 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 23 | remaining: 1440s    
step 00443 (60.0%) | loss: 0.102661 | lrm: 0.80 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 23 | remaining: 1435s    
step 00444 (60.1%) | loss: 0.102853 | lrm: 0.80 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 23 | remaining: 1430s    
step 00445 (60.3%) | loss: 0.102101 | lrm: 0.79 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 23 | remaining: 1425s    
step 00446 (60.4%) | loss: 0.099197 | lrm: 0.79 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 23 | remaining: 1420s    
step 00447 (60.6%) | loss: 0.098532 | lrm: 0.79 | dt: 4993ms | tok/sec: 26,252 | mfu: 7.4% | epoch: 23 | remaining: 1415s    
step 00448 (60.7%) | loss: 0.098162 | lrm: 0.79 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 23 | remaining: 1410s    
step 00449 (60.8%) | loss: 0.095415 | lrm: 0.78 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 23 | remaining: 1405s    
step 00450 (61.0%) | loss: 0.093256 | lrm: 0.78 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 23 | remaining: 1400s    
step 00451 (61.1%) | loss: 0.093150 | lrm: 0.78 | dt: 4990ms | tok/sec: 26,267 | mfu: 7.4% | epoch: 24 | remaining: 1395s    
step 00452 (61.3%) | loss: 0.092567 | lrm: 0.77 | dt: 4990ms | tok/sec: 26,264 | mfu: 7.4% | epoch: 24 | remaining: 1390s    
